scenarios\desert_fox\Extra_OOBs\ita8.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita9.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
scenarios\desert_fox\Extra_OOBs\ita10.txt;Reinforcements have arrived in §YTarabulus§W;;;;;;;;;;;;;x
headline_theatres;THEATRES;;;;;;;;;;;;;x
THEATRE_THEATRES;Theatres;;;;;;;;;;;;;x
THEATRE_ALLIED_THEATRES;Allied Theatres;;;;;;;;;;;;;x
BUILD;Build;;;;;;;;;;;;;x
ASSIGN_SPARE;Assign spare;;;;;;;;;;;;;x
NEEDS;Needs;;;;;;;;;;;;;x
atlantic_coast_region;Atlantic trade region;;;;;;;;;;;;;x
pacific_coast_region;Pacific trade region;;;;;;;;;;;;;x
indian_coast_region;Indian trade region;;;;;;;;;;;;;x
THEATRE_FRONT_PLANNING;Front Planning;;;;;;;;;;;;;x
ODDS_DEFEND_GOOD;We will have no problems defending this position;;;;;;;;;;;;;x
ODDS_DEFEND_AVERAGE;We can defend this position for a while;;;;;;;;;;;;;x
ODDS_DEFEND_BAD;We will not be able to hold this position;;;;;;;;;;;;;x
ODDS_ATTACK_GOOD;We are confident in pushing the enemy back when attacking;;;;;;;;;;;;;x
ODDS_ATTACK_AVERAGE;We can attack, but might need reinforcements to hold the new line;;;;;;;;;;;;;x
ODDS_ATTACK_BAD;We are not strong enough to perform well in an attack;;;;;;;;;;;;;x
FRONT_TITLE;$FROM$ front toward $TO$;;;;;;;;;;;;;x
DECLARE_WAR_NAP_LIMIT_DATE;We have a Non-Aggression Pact, that cannot be broken until §Y$DATE$§W.;;;;;;;;;;;;;x
DECLARE_WAR_NAP_LIMIT_TROOPS_BALANCE;We have a Non-Aggression Pact that we cannot break, because we don't have enough troops on their border. We need §Y$LIMIT_PERC$%§W of their brigades along our common borders, but we currently have §Y$CURR_PERC$%§W.;;;;;;;;;;;;;x
DECLARE_WAR_NAP_BREAKABLE;We have a Non-Aggression Pact, but we may break it.;;;;;;;;;;;;;x
alert_nap_expiry_instant;§YNon-Aggression Pact status.§W;;;;;;;;;;;;;x
alert_nap_expiry_delayed;Non-Aggression Pact with:;;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_A;§G$COUNTRY$§W may be broken on §Y$DATE$§W;;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_B;§G$COUNTRY$§W could be broken now, but we don't have enough troops on their border. We need §Y$LIMIT_PERC$%§W of their brigades along our common borders, but we currently have §Y$CURR_PERC$%§W.;;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_C;§G$COUNTRY$§W may be broken now;;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_D;Completely expires §Y$DATE$§W.;;;;;;;;;;;;;x
alert_nap_expiry_delayed_list_E;The required troops ratio will change after §Y$DATE$§W to §Y$LIMIT_PERC$%§W.;;;;;;;;;;;;;x
WARGOAL_EFFECT;Wargoal added: $GOAL$;;;;;;;;;;;;;x
IS_AT_UNDECLARED_WAR_WITH;Undeclared war with ;;;;;;;;;;;;;x
HAS_NO_WAR_GOAL_AGAINST;Has no wargoal against ;;;;;;;;;;;;;x
USE_LEGACY_CAMERA;Use legacy camera;;;;;;;;;;;;;x
OOB_EXPAND_ALL;Expand All;;;;;;;;;;;;;x
western_atlantic_region;Western Atlantic;;;;;;;;;;;;;x
central_atlantic_region;Central Atlantic;;;;;;;;;;;;;x
eastern_atlantic_region;Eastern Atlantic;;;;;;;;;;;;;x
minister_event;Minister resigns;;;;;;;;;;;;;x
minister_event2;<NAME> has handed in his letter of resignation due to a fundamental different of opinion between and the rest of the government.;;;;;;;;;;;;;x
minister_event3;Minister fired;;;;;;;;;;;;;x
minister_event4;"<name> has been found to be a traitor and betrayer of the people, and so has been "fired";;;;;;;;;;;;;x
minister_event5;...by squad;;;;;;;;;;;;;x
MR_pact_title;Demand Eastern Poland;;;;;;;;;;;;;x
MR_pact_desc;Poland has surrendered, it's time to remind Germany of our agreement;;;;;;;;;;;;;x
EVTOPTA1507;Honor the Pact;;;;;;;;;;;;;x
EVTOPTB1507;Dishonor the Pact;;;;;;;;;;;;;x
Yalta_name;The Yalta Conference;;;;;;;;;;;;;x
Yalta_desc;The Yalta Conference, sometimes called the Crimea Conference and codenamed the Argonaut Conference, held February 4–11, 1945, was the wartime meeting of the heads of government of the United States, the United Kingdom, and the Soviet Union, represented by President Franklin D. Roosevelt, Prime Minister Winston Churchill, and General Secretary Joseph Stalin, respectively, for the purpose of discussing Europe's post-war reorganization. It was intended mainly to discuss the re-establishment of the nations of war-torn Europe. On of the key outcomes was the decision to settle for nothing less than the unconditional surrender of Nazi Germany. After the war, Germany and Berlin would be split into occupied zones.;;;;;;;;;;;;;x
Convoy_Event_name;Prosperous Convoy;;;;;;;;;;;;;x
Convoy_Event_desc;The latest convoy of supplies from the USA was particularly bountiful.;;;;;;;;;;;;;x
DFConvoy_Event_name;Damaged Convoy;;;;;;;;;;;;;x
DFConvoy_Event_desc;The latest convoy of supplies was badly ravaged by the enemy, supplies will be short until the next convoy arrives.;;;;;;;;;;;;;x
ADD_UNDECLARED_REGION_EFFECT;Enemy units will be engaged if found in: ;;;;;;;;;;;;;x
EVTNAME4500;The fate of France;;;;;;;;;;;;;x
EVTDESC4500;Finding ourselves unexpectedly at war with France, we must decide on our goals for this war. Should we take the historical route and occupy the North and West coasts while allowing a puppet regime to administer the Southern areas and colonies?;;;;;;;;;;;;;x
EVTOPTA4500;Sounds like a good idea;;;;;;;;;;;;;x
EVTOPTB4500;I have other things in mind for France;;;;;;;;;;;;;x
EVTDESC48764;Beware choosing no to forming Vichy will result in the French not surrendering so easily. If the German Blitzkrieg modifier runs out and is bogged down fighting in France, Stalin might also attack Germany. Even once France is defeated, Germany can expect alot more French partisans, a much weaker French industry helping Germany, and loss of the Vichy Strategic effect bonus.;;;;;;;;;;;;;x
US_pacific_bases_region;US Pacific bases;;;;;;;;;;;;;x
Alaska_region;Alaska;;;;;;;;;;;;;x
US_west_coast_cities;Strategic west coast cities;;;;;;;;;;;;;x
MODIFIER_THREAT_RESISTANCE;Threat Resistance;;;;;;;;;;;;;x
Dutch_east_indies;Dutch East Indies;;;;;;;;;;;;;x
Singapore_region;Singapore region;;;;;;;;;;;;;x
Hongkong_region;Hongkong;;;;;;;;;;;;;x
UK_borneo_region;Borneo;;;;;;;;;;;;;x
ATTEMPT_COUP;Attempt Coup;;;;;;;;;;;;;x
disorganized_soviets;Surprise attack;;;;;;;;;;;;;x
COUP_DESC;Attempt a coup. This will remove all your spies from $TARGET$;;;;;;;;;;;;;x
COUP_DESC_DISABLED;Their party position is too strong;;;;;;;;;;;;;x
egypt_and_middle_east;Egypt and the Middle East;;;;;;;;;;;;;x
caucasus_region;Caucasus region;;;;;;;;;;;;;x
QUALIFIES_FOR_CABINET;Qualifies §Y$COUNT$§W for cabinet positions;;;;;;;;;;;;;x
COUP_NOT_ENOUGH_SUPPORT;Our political group is not strong enough to organize a coup in $TARGET$;;;;;;;;;;;;;x
EVTNAME5057;Government overthrown!;;;;;;;;;;;;;x
EVTDESC5057;A foreign power has taken advantage of our divided cabinet and launched a successful coup in our nation. Today is the start of a glorious new era for our country!;;;;;;;;;;;;;x
EVTOPTA5057;I, for one, welcome our new overlords;;;;;;;;;;;;;x
EVTNAME5058;Coup attempt fails;;;;;;;;;;;;;x
EVTDESC5058;Today our internal security forces prevented a foreign-backed coup attempt against our government. However, while they failed this time, our government is still dangerously divided on ideological grounds. Perhaps it is time to clean up our cabinet?;;;;;;;;;;;;;x
EVTOPTA5058;What doesn't overthrow us makes us stronger;;;;;;;;;;;;;x
continuation_war_title;The Continuation war;;;;;;;;;;;;;x
continuation_war_desc;The loss of the Winter War was a bitter defeat, but now the German invasion of the Soviet Union offers us the chance to reverse the results.;;;;;;;;;;;;;x
nylon;Nylon;;;;;;;;;;;;;x
military_academy;Military academy;;;;;;;;;;;;;x
synthetic_industry;Synthetic Industry;;;;;;;;;;;;;x
national_monument;National Monument;;;;;;;;;;;;;x
mass_livestock;Mass Livestock;;;;;;;;;;;;;x
chromite;Chromite;;;;;;;;;;;;;x
