###########################################################;;;;;;;;;;;;;x
destroyer_technology_0;WWI Blueprint;;;;;;;;;;;;;x
destroyer_technology_1;1918 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_2;1930 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_3;1932 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_technology_4;1934 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_0;;;;;;;;;;;;;;x
destroyer_class_1;1936 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_2;1938 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_3;1940 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_4;1942 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_5;1944 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_6;1946 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_7;1948 Destroyer Blueprint;;;;;;;;;;;;;x
destroyer_class_8;1950 Destroyer Blueprint;;;;;;;;;;;;;x
frigate_class_0;;;;;;;;;;;;;;x
frigate_class_1;1939 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_2;1940 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_3;1942 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_4;1944 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_5;1946 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_6;1948 Frigate Blueprint;;;;;;;;;;;;;x
frigate_class_7;1950 Frigate Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_0;;;;;;;;;;;;;;x
torpedo_boat_class_1;1918 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_2;1932 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_3;1934 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_4;1936 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_5;1938 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_6;1940 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_7;1942 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_8;1944 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_9;1946 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_10;1948 Torpedo Boat Blueprint;;;;;;;;;;;;;x
torpedo_boat_class_11;1950 Torpedo Boat Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_0;;;;;;;;;;;;;;x
motor_torpedo_boat_class_1;1918 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_2;1932 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_3;1934 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_4;1936 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_5;1938 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_6;1940 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_7;1942 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_8;1944 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_9;1946 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_10;1948 MTB Blueprint;;;;;;;;;;;;;x
motor_torpedo_boat_class_11;1950 MTB Blueprint;;;;;;;;;;;;;x
capital_ship_torpedo_protection_8;BC: 7.5m/80mm / BB: 8.0m/100mm / SHBB: 9m/215;;;;;;;;;;;;;;x
capital_ship_torpedo_protection_9;BC: 8.0m/90mm / BB: 8.0m/110mm / SHBB: 9m/215mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_1;BC: 150mm / BB: 250mm / SHBB: 410mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_2;BC: 150mm / BB: 266mm / SHBB: 450mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_3;BC: 210mm / BB: 300mm / SHBB: 500mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_4;BC: 220mm / BB: 340mm / SHBB: 550mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_5;BC: 280mm / BB: 350mm / SHBB: 600mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_6;BC: 305mm / BB: 350mm / SHBB: 620mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_7;BC: 320mm / BB: 380mm / SHBB: 650mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_8;BC: 320mm / BB: 400mm / SHBB: 675mm;;;;;;;;;;;;;;x
capital_ship_bulkheads_layout_9;BC: 356mm / BB: 420mm / SHBB: 700mm;;;;;;;;;;;;;;x
super_heavy_battleship_technology_1;Super Heavy Battleship Blueprint 1940;;;;;;;;;;;;;x
super_heavy_battleship_technology_2;Super Heavy Battleship Blueprint 1942;;;;;;;;;;;;;x
super_heavy_battleship_technology_3;Super Heavy Battleship Blueprint 1945;;;;;;;;;;;;;x
super_heavy_battleship_technology_4;Super Heavy Battleship Blueprint 1948;;;;;;;;;;;;;x
super_heavy_battleship_technology_5;Super Heavy Battleship Blueprint 1951;;;;;;;;;;;;;x
fast_battleship_1;Fast Battleship Concept;;;;;;;;;;;;;x
largewarship_surface_radar_1;;;;;;;;;;;;;;;x
largewarship_surface_radar_2;;;;;;;;;;;;;;;x
largewarship_surface_radar_3;;;;;;;;;;;;;;;x
largewarship_surface_radar_4;;;;;;;;;;;;;;;x
largewarship_surface_radar_5;;;;;;;;;;;;;;;x
largewarship_surface_radar_6;;;;;;;;;;;;;;;x
largewarship_surface_radar_7;;;;;;;;;;;;;;;x
largewarship_surface_radar_8;;;;;;;;;;;;;;;x
largewarship_surface_radar_9;;;;;;;;;;;;;;;x
largewarship_surface_radar_10;;;;;;;;;;;;;;;x
largewarship_surface_radar_11;;;;;;;;;;;;;;;x
largewarship_surface_radar_12;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_1;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_2;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_3;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_4;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_5;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_6;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_7;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_8;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_9;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_10;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_11;;;;;;;;;;;;;;;x
largewarship_air_detection_radar_12;;;;;;;;;;;;;;;x
capitalship_damage_control_1;;;;;;;;;;;;;;;x
capitalship_damage_control_2;;;;;;;;;;;;;;;x
capitalship_damage_control_3;;;;;;;;;;;;;;;x
capitalship_damage_control_4;;;;;;;;;;;;;;;x
capitalship_damage_control_5;;;;;;;;;;;;;;;x
capitalship_damage_control_6;;;;;;;;;;;;;;;x
capitalship_damage_control_7;;;;;;;;;;;;;;;x
fire_control_computer_1;4.57m RF, FCC Model 1912;;;;;;;;;;;;;;x
fire_control_computer_2;6m RF Model 1927, FCC Model 1932;;;;;;;;;;;;;;x
fire_control_computer_3;10m RF Model 1935, FCC Model 1936;;;;;;;;;;;;;;x
fire_control_computer_4;10m RF Model 1939, FCC Model 1938;;;;;;;;;;;;;;x
fire_control_computer_5;10m RF Model 1942, FCC Model 1942;;;;;;;;;;;;;;x
fire_control_computer_6;10m RF Model 1945, FCC Model 1945;;;;;;;;;;;;;;x
fire_control_computer_7;10m RF Model 1948, FCC Model 1948;;;;;;;;;;;;;;x
AAA_control_computer_1;AAA directors Model 1935;;;;;;;;;;;;;;x
AAA_control_computer_2;AAA directors Model 1940;;;;;;;;;;;;;;x
AAA_control_computer_3;AAA directors Model 1942;;;;;;;;;;;;;;x
AAA_control_computer_4;AAA directors Model 1944;;;;;;;;;;;;;;x
AAA_control_computer_5;AAA directors Model 1946;;;;;;;;;;;;;;x
AAA_control_computer_6;AAA directors Model 1948;;;;;;;;;;;;;;x
AAA_control_computer_7;AAA directors Model 1950;;;;;;;;;;;;;;x
floatplane_dev_scout_1;;;;;;;;;;;;;;;;x
floatplane_dev_scout_2;;;;;;;;;;;;;;;;x
floatplane_dev_scout_3;;;;;;;;;;;;;;;;x
floatplane_dev_scout_4;;;;;;;;;;;;;;;;x
floatplane_dev_torpedo_1;;;;;;;;;;;;;;;;x
floatplane_dev_torpedo_2;;;;;;;;;;;;;;;;x
floatplane_dev_torpedo_3;;;;;;;;;;;;;;;;x
floatplane_dev_torpedo_4;;;;;;;;;;;;;;;;x
floatplane_dev_fighter_1;;;;;;;;;;;;;;;;x
floatplane_dev_fighter_2;;;;;;;;;;;;;;;;x
floatplane_dev_fighter_3;;;;;;;;;;;;;;;;x
floatplane_dev_fighter_4;;;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_1;12.7mm Model 1925;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_2;12.7mm Model 1929;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_3;20mm Model 1936, 40mm Model 1936;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_4;40mm Model 1938, 20mm Model 1938;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_5;40mm Model 1940, 20mm Model 1942;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_6;40mm Model 1943, 20mm Model 1945;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_7;40mm Model 1946;;;;;;;;;;;;;;x
capital_ship_light_anti_air_artilery_8;40mm Model 1950;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_1;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_2;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_3;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_4;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_5;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_6;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_7;;;;;;;;;;;;;;x
capital_ship_medium_anti_air_artilery_8;;;;;;;;;;;;;;x
capital_ship_heavy_anti_air_artillery_1;75mm/50 Model 1927;;;;;;;;;;;;;;x
capital_ship_heavy_anti_air_artillery_2;115mm/45 Model 1930;;;;;;;;;;;;;;x
capital_ship_heavy_anti_air_artillery_3;120mm/50 Model 1938;;;;;;;;;;;;;;x
capital_ship_heavy_anti_air_artillery_4;127mm/50 Model 1941;;;;;;;;;;;;;;x
capital_ship_heavy_anti_air_artillery_5;127mm/50 Model 1945;;;;;;;;;;;;;;x
########################################################################;;;;;;;;;;;;;x
light_carrier_technology_0;;;;;;;;;;;;;;x
light_carrier_technology_1;1918 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_2;1931 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_3;1934 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_4;1937 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_5;1940 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_6;1943 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_7;1946 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_8;1949 Light Carrier Blueprint;;;;;;;;;;;;;x
light_carrier_technology_9;1952 Light Carrier Blueprint;;;;;;;;;;;;;x
carrier_technology_1;1918 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_technology_2;1930 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_technology_3;1933 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_1;1936 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_2;1939 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_3;1942 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_4;1945 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_5;1948 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_class_6;1951 Fleet Carrier Blueprint;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_1;12.7mm Model 1925;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_2;12.7mm Model 1929;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_3;20mm Model 1936, 40mm Model 1936;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_4;40mm Model 1938, 20mm Model 1938;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_5;40mm Model 1940, 20mm Model 1942;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_6;40mm Model 1943, 20mm Model 1945;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_7;40mm Model 1946;;;;;;;;;;;;;;x
carrier_light_anti_air_artilery_8;40mm Model 1950;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_1;75mm/50 Model 1927;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_2;115mm/45 Model 1930;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_3;120mm/50 Model 1938;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_4;127mm/50 Model 1941;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_5;127mm/50 Model 1945;;;;;;;;;;;;;;x
carrier_heavy_anti_air_artillery_6;127mm/50 Model 1947;;;;;;;;;;;;;;x
carrier_screws_optimisation_1;4 Bladed Manganese 3.5m, 3.5m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_2;4 Bladed Manganese 3.7m, 3.8m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_3;4 Bladed Manganese 3.9m, 4.1m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_4;4 Bladed Manganese 4.1m, 4.4m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_5;4 Bladed Manganese 4.3m, 4.6m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_6;4 Bladed Manganese 4.5m, 5.0m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_7;4 Bladed Manganese 4.7m, 5.4m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_8;4 Bladed Manganese 4.9m, 5.8m pitch;;;;;;;;;;;;;;x
carrier_screws_optimisation_9;4 Bladed Manganese 5.1m, 6.2m pitch;;;;;;;;;;;;;;x
carrier_rudder_optimisation_1;Semi balanced rudder, Steel, 800psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_2;Semi balanced rudder, 5 meters, Steel, 1000psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_3;Twin semi balanced, 5 meters, Steel, 1200psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_4;Semi balanced rudder, 6 meters, Steel, 1000psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_5;Semi balanced rudder, 6 meters, Steel, 1000psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_6;Semi balanced rudder, 6.5 meters, Steel, 1100psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_7;Semi balanced rudder, 7 meters, Steel, 1200psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_8;Semi balanced rudder, 7.5 meters, Steel, 1300psi;;;;;;;;;;;;;x
carrier_rudder_optimisation_9;Semi balanced rudder, 7.5 meters, Steel, 1400psi;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_1;Hull Blueprint 1918;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_2;Hull Blueprint 1929;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_3;Hull Blueprint 1932;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_4;Hull Blueprint 1935;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_5;Hull Blueprint 1938;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_6;Hull Blueprint 1941;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_7;Hull Blueprint 1944;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_8;Hull Blueprint 1947;;;;;;;;;;;;;x
carrier_hull_shape_optimisation_9;Hull Blueprint 1950;;;;;;;;;;;;;x
carrier_armour_thickness_1;Magazines: 50mm Avgas: 20mm;;;;;;;;;;;;;x
carrier_armour_thickness_2;Magazines: 50mm Avgas: 20mm;;;;;;;;;;;;;x
carrier_armour_thickness_3;Magazines: 80mm, Avgas: 25mm;;;;;;;;;;;;;x
carrier_armour_thickness_4;Magazines: 80mm, Avgas: 30mm;;;;;;;;;;;;;x
carrier_armour_thickness_5;Magazines: 80mm, Avgas: 35mm;;;;;;;;;;;;;x
carrier_armour_thickness_6;Magazines: 90mm, Avgas: 35mm;;;;;;;;;;;;;x
carrier_armour_thickness_7;Magazines: 100mm, Avgas: 40mm;;;;;;;;;;;;;x
carrier_armour_thickness_8;Magazines: 110mm, Avgas: 45mm;;;;;;;;;;;;;x
carrier_armour_thickness_9;Magazines: 130mm, Avgas: 50mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_1;Magazines: 60mm, Avgas: 10mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_2;Magazines: 65mm, Avgas: 10mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_3;Magazines: 70mm, Avgas: 20mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_4;Magazines: 75mm, Avgas: 20mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_5;Magazines: 80mm, Avgas: 25mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_6;Magazines: 85mm, Avgas: 25mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_7;Magazines: 90mm, Avgas: 30mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_8;Magazines: 100mm, Avgas: 30mm;;;;;;;;;;;;;x
light_carrier_armour_thickness_9;Magazines: 110mm, Avgas: 40mm;;;;;;;;;;;;;x
carrier_vertical_protection_1;Main belt: CV:50mm CVL:40mm Hangar: CV:20mm CVL:0mm;;;;;;;;;;;;;x
carrier_vertical_protection_2;Main belt: CV:65mm CVL:45mm Hangar: CV:20mm CVL:10mm;;;;;;;;;;;;;x
carrier_vertical_protection_3;Main belt: CV:90mm CVL:55mm Hangar: CV:25mm CVL:10mm;;;;;;;;;;;;;x
carrier_vertical_protection_4;Main belt: CV:100mm CVL:65mm Hangar: CV:35mm CVL:25mm;;;;;;;;;;;;;x
carrier_vertical_protection_5;Main belt: CV:110mm CVL:75mm Hangar: CV:35mm CVL:25mm;;;;;;;;;;;;;x
carrier_vertical_protection_6;Main belt: CV:120mm CVL:85mm Hangar: CV:45mm CVL:30mm;;;;;;;;;;;;;x
carrier_vertical_protection_7;Main belt: CV:125mm CVL:95mm Hangar: CV:50mm CVL:30mm;;;;;;;;;;;;;x
carrier_vertical_protection_8;Main belt: CV:135mm CVL:100mm Hangar: CV:60mm CVL:35mm;;;;;;;;;;;;;x
carrier_vertical_protection_9;Main belt: CV:145mm CVL:105mm Hangar: CV:80mm CVL:35mm;;;;;;;;;;;;;x
carrier_horizontal_protection_1;Flight deck: CV:10mm CVL:10mm, Hangar deck: CV:15mm CVL:10mm;;;;;;;;;;;;;x
carrier_horizontal_protection_2;Flight deck: CV:15mm CVL:10mm, Hangar deck: CV:20mm CVL:15mm;;;;;;;;;;;;;x
carrier_horizontal_protection_3;Flight deck: CV:20mm CVL:15mm, Hangar deck: CV:25mm CVL:15mm;;;;;;;;;;;;;x
carrier_horizontal_protection_4;Flight deck: CV:30mm CVL:15mm, Hangar deck: CV:25mm CVL:20mm;;;;;;;;;;;;;x
carrier_horizontal_protection_5;Flight deck: CV:40mm CVL:20mm, Hangar deck: CV:30mm CVL:20mm;;;;;;;;;;;;;x
carrier_horizontal_protection_6;Flight deck: CV:50mm CVL:20mm, Hangar deck: CV:35mm CVL:25mm;;;;;;;;;;;;;x
carrier_horizontal_protection_7;Flight deck: CV:60mm CVL:25mm, Hangar deck: CV:45mm CVL:30mm;;;;;;;;;;;;;x
carrier_horizontal_protection_8;Flight deck: CV:70mm CVL:25mm, Hangar deck: CV:55mm CVL:35mm;;;;;;;;;;;;;x
carrier_horizontal_protection_9;Flight deck: CV:80mm CVL:25mm, Hangar deck: CV:75mm CVL:40mm;;;;;;;;;;;;;x
carrier_torpedo_protection_1;2m/35mm;;;;;;;;;;;;;x
carrier_torpedo_protection_2;2m/45mm;;;;;;;;;;;;;x
carrier_torpedo_protection_3;2.5m/55mm;;;;;;;;;;;;;x
carrier_torpedo_protection_4;2.5m/65mm;;;;;;;;;;;;;x
carrier_torpedo_protection_5;2.5m/75mm;;;;;;;;;;;;;x
carrier_torpedo_protection_6;2.5m/85mm;;;;;;;;;;;;;x
carrier_torpedo_protection_7;2.7m/95mm;;;;;;;;;;;;;x
carrier_torpedo_protection_8;3m/100mm;;;;;;;;;;;;;x
carrier_torpedo_protection_9;3.5m/120mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_1;CV: 50mm, CVL: 30mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_2;CV: 50mm, CVL: 30mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_3;CV: 60mm, CVL: 35mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_4;CV: 70mm, CVL: 35mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_5;CV: 80mm, CVL: 40mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_6;CV: 100mm, CVL: 40mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_7;CV: 120mm, CVL: 45mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_8;CV: 130mm, CVL: 45mm;;;;;;;;;;;;;x
carrier_bulkheads_layout_9;CV: 140mm, CVL: 55mm;;;;;;;;;;;;;x
carrier_hanger_1;Hangar Layout Blueprint 1918;;;;;;;;;;;;;x
carrier_hanger_2;Hangar Layout Blueprint 1929;;;;;;;;;;;;;x
carrier_hanger_3;Hangar Layout Blueprint 1932;;;;;;;;;;;;;x
carrier_hanger_4;Hangar Layout Blueprint 1935;;;;;;;;;;;;;x
carrier_hanger_5;Hangar Layout Blueprint 1938;;;;;;;;;;;;;x
carrier_hanger_6;Hangar Layout Blueprint 1941;;;;;;;;;;;;;x
carrier_hanger_7;Hangar Layout Blueprint 1944;;;;;;;;;;;;;x
carrier_hanger_8;Hangar Layout Blueprint 1947;;;;;;;;;;;;;x
carrier_hanger_9;Hangar Layout Blueprint 1950;;;;;;;;;;;;;x
escort_carrier_technology_1;;;;;;;;;;;;;;;x
seaplane_tender_technology_1;;;;;;;;;;;;;;;x
carrier_deck_armour_optimisation_1;;;;;;;;;;;;;;;x
carrier_flight_deck_optimisation_1;;;;;;;;;;;;;;;x
carrier_damage_control_1;;;;;;;;;;;;;;;x
carrier_damage_control_2;;;;;;;;;;;;;;;x
carrier_damage_control_3;;;;;;;;;;;;;;;x
carrier_damage_control_4;;;;;;;;;;;;;;;x
carrier_damage_control_5;;;;;;;;;;;;;;;x
carrier_damage_control_6;;;;;;;;;;;;;;;x
carrier_damage_control_7;;;;;;;;;;;;;;;x
cag_fighter_1;;;;;;;;;;;;;;;x
cag_fighter_2;;;;;;;;;;;;;;;x
cag_fighter_3;;;;;;;;;;;;;;;x
cag_fighter_4;;;;;;;;;;;;;;;x
cag_fighter_5;;;;;;;;;;;;;;;x
cag_fighter_6;;;;;;;;;;;;;;;x
cag_bomber_1;;;;;;;;;;;;;;;x
cag_bomber_2;;;;;;;;;;;;;;;x
cag_bomber_3;;;;;;;;;;;;;;;x
cag_bomber_4;;;;;;;;;;;;;;;x
cag_bomber_5;;;;;;;;;;;;;;;x
cag_bomber_6;;;;;;;;;;;;;;;x
cag_torpedo_1;;;;;;;;;;;;;;;x
cag_torpedo_2;;;;;;;;;;;;;;;x
cag_torpedo_3;;;;;;;;;;;;;;;x
cag_torpedo_4;;;;;;;;;;;;;;;x
cag_torpedo_5;;;;;;;;;;;;;;;x
cag_torpedo_6;;;;;;;;;;;;;;;x
off_center_elevators_1;;;;;;;;;;;;;;;x
carrier_catapults_1;Mod. 1936;;;;;;;;;;;;;x
carrier_catapults_2;Mod. 1940;;;;;;;;;;;;;x
carrier_catapults_3;Mod. 1944;;;;;;;;;;;;;x
carrier_catapults_4;Mod. 1948;;;;;;;;;;;;;x
open_hangar_1;;;;;;;;;;;;;;;x
closed_hangar_1;;;;;;;;;;;;;;;x
carrier_safety_procedures_1;;;;;;;;;;;;;;;x
carrier_safety_procedures_2;;;;;;;;;;;;;;;x
carrier_safety_procedures_3;;;;;;;;;;;;;;;x
carrier_safety_procedures_4;;;;;;;;;;;;;;;x
carrier_safety_procedures_5;;;;;;;;;;;;;;;x
carrier_safety_procedures_6;;;;;;;;;;;;;;;x
carrier_safety_procedures_7;;;;;;;;;;;;;;;x
carrier_safety_procedures_8;;;;;;;;;;;;;;;x
carrier_safety_procedures_9;;;;;;;;;;;;;;;x
carrier_safety_procedures_10;;;;;;;;;;;;;;;x
double_hangar_1;;;;;;;;;;;;;;;x
deck_park_1;;;;;;;;;;;;;;;x
###############################################################################;;;;;;;;;;;;;;x
coastal_submarine_class_1;1918 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_2;1933 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_3;1935 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_4;1937 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_5;1939 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_6;1941 Coastal Submarine Blueprint;;;;;;;;;;;;;x
coastal_submarine_class_7;1943 Coastal Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_1;1918 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_2;1933 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_3;1935 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_4;1937 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_5;1939 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_6;1941 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_7;1943 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_8;1945 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_9;1947 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_10;1949 Submarine Blueprint;;;;;;;;;;;;;x
submarine_class_11;1951 Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_1;1918 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_2;1933 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_3;1936 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_4;1939 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_5;1942 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_6;1945 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_7;1948 Long Range Submarine Blueprint;;;;;;;;;;;;;x
long_range_submarine_class_8;1951 Long Range Submarine Blueprint;;;;;;;;;;;;;x
electro_submarine_class_1;1942 Electro Submarine Blueprint;;;;;;;;;;;;;x
electro_submarine_class_2;1944 Electro Submarine Blueprint;;;;;;;;;;;;;x
electro_submarine_class_3;1948 Electro Submarine Blueprint;;;;;;;;;;;;;x
electro_submarine_class_4;1952 Electro Submarine Blueprint;;;;;;;;;;;;;x
nuclear_submarine_design_1;1952 Nuclear Submarine Blueprint;;;;;;;;;;;;;x
