FINISHED_ON;Finished on $DATE$.;Terminé le $DATE$.;Fertigstellung am $DATE$.;Zakoñczenie: $DATE$.;Terminado el $DATE$.;Finito il $DATE$.;Ekkor készül el: $DATE$.;Dokonèeno dne $DATE$.;;;;;;x
FE_TRIALS;Trials;Essais;Verhandlungen;Negocjacje;Pruebas;Sfide;Próbák;Soudy;;;;;;x
CD_AGREEMENTS;Trade Agreement with $LIST$.;Accord commercial avec : $LIST$.;Handelsabkommen mit $LIST$.;Umowa handlowa z $LIST$.;Acuerdo comercial con $LIST$.;Accordo commerciale con $LIST$.;Kereskedelmi egyezmény vele: $LIST$.;Obchodní dohoda s $LIST$.;;;;;;x
CD_ISEMBARGOED;Embargoed by $LIST$.;Victime d'un embargo de : $LIST$.;Unter Handelsblockade durch $LIST$.;Embargo na³o¿one przez: $LIST$.;Bajo el embardo de $LIST$.;Embargo da: $LIST$.;Embargót vezetett be $LIST$.;Pod embargem $LIST$.;;;;;;x
CD_ISEMBARGOING;Embargoing $LIST$.;Fait subir un embargo à : $LIST$.;Handelsblockade von $LIST$.;Nak³ada embargo na: $LIST$.;Ejerciendo embargo sobre $LIST$.;Embargo su: $LIST$.;Embargó ellene: $LIST$.;Embargo na $LIST$.;;;;;;x
CD_GIVESACCESS;Grants military access to $LIST$.;Accorde l'accès militaire à : $LIST$.;Gewährt militärisches Durchmarschrecht an $LIST$.;Zgadza siê na przemarsz wojsk: $LIST$.;Ha concedido acceso militar a $LIST$.;Garantisce l'accesso militare a: $LIST$.;Katonai hozzáférést biztosít nekik: $LIST$.;Poskytuje vojenský pøístup $LIST$.;;;;;;x
CD_HASACCESS;Has military access through $LIST$.;A un accès militaire par : $LIST$.;Hat militärisches Durchmarschrecht von $LIST$.;Otrzyma³ zgodê na przemarsz wojsk przez $LIST$.;Tiene acceso militar por $LIST$.;Ha l'accesso militare a: $LIST$.;Katonai hozzáféréssel rendelkeznek a területéhez: $LIST$.;Má vojenský pøístup skrze $LIST$.;;;;;;x
PW_RESET;Reset;Réinitialiser;Zurücksetzen;Resetuj;Reiniciar;Ripristina;Újraindítást igényel;Resetovat;;;;;;x
OURWARALLY;Allied in a War;Allié dans une guerre;Verbündet in einem Krieg;Sprzymierzeñcy w wojnie;Aliado(s) en una guerra;Alleati in guerra;Szövetséges háborúban;Spojenci ve válce;;;;;;x
CONFIRMMISSIONTEXT;Are you sure you wish to send a missionary to $PROV$?;Êtes-vous sûr de vouloir envoyer un missionnaire dans la province $PROV$ ?;Sind Sie sicher, dass Sie einen Missionar nach $PROV$ schicken wollen?;Jesteœ pewien, ¿e chcesz wys³aæ misjonarza do prowincji $PROV$?;¿Seguro que quieres enviar un misionero a $PROV$?;Sicuro di voler inviare un missionario nella provincia di $PROV$?;Biztos vagy benne, hogy hittérítõket küldesz $PROV$ tartományra?;Skuteènì chcete vyslat misionáøe do provincie $PROV$?;;;;;;x
COST_TIME;Cost: §Y$AMOUNT$§W Ducats \nTime: §Y$TIME$§W Days.;Coût : §Y$AMOUNT$§W ducats \nDurée : §Y$TIME$§W jours.;Kosten: §Y$AMOUNT$§W Dukaten \nZeit: §Y$TIME$§W Tage.;Koszt: §Y$AMOUNT$§W dukatów \nCzas: §Y$TIME$§W dni.;Coste: §Y$AMOUNT$§W Ducados \nTiempo: §Y$TIME$§W días;Costo: §Y$AMOUNT$§W ducati \nTempo: §Y$TIME$§W Giorni.;Költség: §Y$AMOUNT$§W dukát \nIdõ: §Y$TIME$§W nap.;Cena: §Y$AMOUNT$§W dukátù \nDoba: §Y$TIME$§W dní.;;;;;;x
ADD_SUB_UNIT_EFFECT;Get $UNIT$ in §Y$WHERE$§W.;Envoyer $UNIT$ vers $WHERE$.;Erhält $UNIT$ in $WHERE$.;Get $UNIT$ in $WHERE$.;Llevar $UNIT$ a §Y$WHERE$§W.;Porta $UNIT$ a $WHERE$.;Get $UNIT$ in $WHERE$.;Získat $UNIT$ v $WHERE$.;;;;;;x
CHANGE_CONTROLLER_EFFECT;§Y$WHO$§W takes control over §Y$WHERE$§W.\n;§Y$WHO$§W prend le contrôle de §Y$WHERE$§W.\n;$WHO$ übernimmt die Kontrolle über $WHERE$.;$WHO$ przejmuje kontrolê nad $WHERE$.;§Y$WHO$§W toma el control de §Y$WHERE$§W.\n;$WHO$ assume il comando di $WHERE$.;$WHO$ átveszi az irányítást $WHERE$ felett.;$WHO$ pøebírá kontrolu nad $WHERE$.;;;;;;x
WAR_EFFECT;Declare War on §Y$WHO$§W.\n;Déclarer la guerre à §Y$WHO$§W.\n;Erklärt $WHO$ den Krieg.;Wypowiedz wojnê $WHO$;Declara la guerra a §Y$WHO$§W.\n;Dichiarare guerra a $WHO$;Hadüzenet neki: $WHO$;Vyhlásit válku $WHO$;;;;;;x
CONFIRMSAVETITLE;Save Game;Sauvegarder;Speicherstand;Zapisz grê;Guardar partida;Salvare partita;Mentés;Uložit hru;;;;;;x
CONFIRMSAVETEXT;Are you sure you wish to overwrite the file $NAME$?;Êtes-vous sûr de vouloir écraser le fichier $NAME$ ?;Sind Sie sicher, dass Sie die Datei $NAME$ überschreiben möchten?;Czy na pewno chcesz nadpisaæ plik $NAME$?;¿Seguro que quieres sobrescribir el archivo $NAME$?;Sovrascrivere il file $NAME$?;Biztos vagy benne, hogy felül szeretnéd írni a következõt: $NAME$?;Skuteènì chcete pøepsat soubor $NAME$?;;;;;;x
PW_TRADE_VALUE;Trade Value:;Valeur commerciale :;Handelswert:;Wartoœæ handl.:;Valor comercial:;Valore di scambio:;Ker. érték:;Hodnota obchodu:;;;;;;x
PROV_TRADE_VALUE;Value contributed to the centre of trade.;Montant généré pour le Centre de Commerce;Zum Handelszentrum beigesteuerter Wert.;Wartoœæ posiadanych udzia³ów w oœrodku handlu.;Valor que contribuye al centro de comercio.;Valore donato al centro del commercio.;Az pénz a Kereskedelmi Központba került.;Hodnota pøispívající obchodnímu centru.;;;;;;x
NO_SEPARATE_PEACE;You can not negotiate separate peace between two junior partners in a war.;Vous ne pouvez pas négocier de paix séparant deux partenaires mineurs de la guerre.;Sie können keinen Seperatfrieden zwischen zwei Junior-Partnern in einem Krieg schließen.;Nie mo¿esz negocjowaæ oddzielnego pokoju pomiêdzy dwoma podrzêdnymi partnerami.;No puedes negociar una paz separada entre dos socios menores en una guerra.;Non puoi negoziare una pace separata fra due membri sottoposti in una guerra.;Nem kezdeményezhetsz egyedi béketárgyalásokat.;Dva podøízení partneøi (v alianci) spolu nemohou uzavøít separátní mír.;;;;;;x
DIPCHANCE_VLIKELY;Very Likely;Très probablement;Sehr wahrscheinlich;Bardzo prawdopodobne;Muy probable;Molto probabile;Nagyon szívesen;Velmi pravdìpodobné;;;;;;x
DIPCHANCE_IMPOSSIBLE;Impossible;Impossible;Unmöglich;Niemo¿liwe;Imposible;Impossibile;Lehetetlen;Nemožné;;;;;;x
DIPCHANCE_VUNLIKELY;Very Unlikely;Très improbable;Sehr unwahrscheinlich;Bardzo nieprawdopodobne;Muy poco probable;Molto improbabile;Egyeltalán nem szívesen;Velmi nepravdìpodobné;;;;;;x
DIPCHANCE_UNLIKELY;Unlikely;Improbable;Unwahrscheinlich;Nieprawdopodobne;Poco probable;Improbabile;Nem szívesen;Nepravdìpodobné;;;;;;x
DIPCHANCE_MAYBE;Maybe;Peut-être;Vielleicht;Mo¿liwe;Quizá;Forse;Talán;Možné;;;;;;x
DIPCHANCE_LIKELY;Likely;Probable;Wahrscheinlich;Prawdopodobne;Probable;Probabile;Szívesen;Pravdìpodobné;;;;;;x
M_GOTO_BUTTON;Find Province;Trouver la province;Provinz finden;ZnajdŸ prowincjê;Encontrar provincia;Trovare provincia;Provinciakeresés;Najít provincii;;;;;;x
M_LEDGER_BUTTON;Ledger;Statistiques;Statistik;Statystyki;Memoriales;Statistiche;Fõkönyv;Úèetní kniha;;;;;;x
M_MENU_BUTTON;Menu;Menu;Menu;Menu;Menú;Menu;Menü;Nabídka;;;;;;x
M_HOME_BUTTON;Goto Capital Province;Se rendre à la capitale de la province;Zur Hauptstadt;IdŸ do prowincji sto³ecznej;Ir a provincia capital;Andare alla capitale della provincia;Ugrás a fõprovinciára;Pøejít do provincie hlavního mìsta;;;;;;x
ONLY_HOST_SPEED;Only the host can change the gamespeed.;Seul l'hôte peut modifier la vitesse du jeu.;Nur der Host kann die Spielgeschwindigkeit ändern.;Tylko host mo¿e zmieniæ prêdkoœæ gry.;Solo el anfitrión puede cambiar la velocidad del juego.;Solo l'host può modificare la velocità di gioco.;Csak a hoszt állíthatja be a játék sebességét.;Pouze hostitel mùže zmìnit nastavení rychlosti hry.;;;;;;x
PW_GROWTH;Growth;Croissance;Wachstum;Wzrost;Crecimiento;Crescita;Növekedés;Rùst;;;;;;x
NOPORTOTHERCONTINENT;This province cannot be reached via any ports connected to our capital.;Cette province ne peut être atteinte via aucun port relié à notre capitale.;Diese Provinz kann von keinem Hafen mit Landverbindung zur Hauptstadt erreicht werden.;Ta prowincja nie jest dostêpna poprzez ¿aden port po³¹czony z nasz¹ stolic¹.;No se puede llegar a esta provincia a través de ninguno de los puertos conectados con nuestra capital.;Questa provincia è irraggiungibile tramite porti connessi alla nostra capitale.;Ez a provincia nem közelíthetõ meg egy olyan kikötõn keresztül sem, mely össze van kötve a fõprovinciánkkal.;Do této provincie se nelze dostat prostøednictvím žádného pøístavu pøístupného z našeho hlavního mìsta.;;;;;;x
RELATION_CHANGE_VALUE;Estimated yearly change:;Changement annuel estimé :;Geschätzte jährliche Veränderung;Przewidywana zmiana (rocznie):;Cambio anual estimado:;Cambiamento annuale stimato:;Becsült éves bevétel;Odhadovaná roèní zmìna:;;;;;;x
TAG_CHANGE;Country changes to $NEW$.\n;Le pays devient $NEW$.\n;Nation wechselt zu $NEW$.\n;Pañstwo zmienia na $NEW$.\n;El país cambia a $NEW$.\n;Il paese cambia in $NEW$.;Az államforma megváltozott erre: $NEW$.\n;Zemì se mìní na $NEW$.\n;;;;;;x
PV_OCCUPIED_BY;§YOccupied by $NAME$§W;§Yoccupée par $NAME$§W;§YBesetzt von $NAME$§W;§YZajêta przez $NAME$§W;§Yocupado por $NAME$§W;Occupato da $NAME$§W;§YElfoglalta: $NAME$§W;§YOkupováno $NAME$§W;;;;;;x
BG_COUNTRY;COUNTRY:;PAYS :;NATION:;PAÑSTWO:;PAÍS:;PAESE:;ORSZÁG:;ZEMÌ:;;;;;;x
LOAD_GAME_FAILED;Failed to load game.;Le chargement du jeu a échoué.;Konnte Spiel nicht laden.;Nie uda³o siê wczytaæ gry.;Error al cargar la partida.;Impossibile caricare la partita.;A játék betöltése nem sikerült;Hru nelze nahrát.;;;;;;x
MP_FEW_PLAYERS;You need more than one player to start a game.;Il vous faut plus d'un joueur pour commencer une partie.;Man braucht mehr als einen Spieler, um ein Spiel zu starten.;Do gry potrzeba wiêcej ni¿ jednego gracza.;Hace falta más de un jugador para iniciar una partida.;Ti serve più di un giocatore per iniziare una partita.;Egynél több játékosra van szükséged ahhoz, hogy elkezdd a játékot.;Spuštìní hry vyžaduje víc než jednoho hráèe.;;;;;;x
NATIONALISM_LASTS;Nationalism lasts until;Le nationalisme dure jusqu'à;Nationalismus dauert bis;Nacjonalizm trwa do;El nacionalismo dura hasta;Il nazionalismo dura fino a;A nacionalizmus fennáll, amíg;Nacionalismus zùstane do;;;;;;x
LEDGER_NO_GRAPH_DATA;There is not yet enough data to generate this graph.;Il n'y a pas encore suffisamment de données pour générer ce graphique.;Es sind noch zuwenig Daten verfügbar, um dieses Diagramm zu erschaffen;Nie ma wystarczaj¹cych danych, aby wygenerowaæ wykres.;Aún no hay datos suficientes para generar este gráfico.;Non ci sono ancora abbastanza dati per generare questo grafico.;Még nem áll elegendõ adat a rendelkezésedre a grafikonok készítéséhez.;Graf nelze vygenerovat (nedostatek dat).;;;;;;x
MENU_MESSAGES_RESET;Reset defaults;Réinitialiser les paramètres par défaut;Grundeinst.;Ustawienia domyœlne;Por defecto;Ripristina i predefiniti;Alapértékek visszaállítása;Resetovat nastavení (obnovit výchozí nastavení);;;;;;x
COL_CONST_TIP_FROM_SHIP;This colonist will reach $LOCATION$ at $DATE$.;Ce colon atteindra $LOCATION$ le $DATE$.;Dieser Kolonist erreicht $LOCATION$ am $DATE$.;Kolonista przybêdzie do $LOCATION$ w dniu $DATE$.;Este colono llegará a $LOCATION$ el $DATE$.;Questo colono raggiungerà $LOCATION$ il $DATE$.;A gyarmatosok várhatóan ekkor érkeznek $LOCATION$ tartományra: $DATE$.;Kolonista dorazí do $LOCATION$ k datu $DATE$.;;;;;;x
STRAITS;The narrow strait across §Y$SEA$§W connects this province to §Y$PROV$§W;L'étroit détroit de §Y$SEA$§W relie cette province à la province §Y$PROV$§W;Die schmale Straße über §Y$SEA$§W verbindet diese Provinz mit §Y$PROV$§W;W¹ska cieœnina na: §Y$SEA$§W ³¹czy j¹ z prowincj¹ §Y$PROV$§W;El estrecho en §Y$SEA$§W conecta esta provincia con §Y$PROV$§W;Il piccolo stretto che attraversa §Y$SEA$§W collega questa provincia a §Y$PROV$§W;A tengeri szoros §Y$SEA$§W tengeren összeköti ezt a provinciát a következõvel: §Y$PROV$§W;Šíje vedoucí skrz §Y$SEA$§W spojuje tuto provincii s §Y$PROV$§W;;;;;;x
STRAITSDESC;Narrow straits can be crossed by armies without the use of transports. An enemy fleet may however block the crossing.;Les armées peuvent franchir les détroits étroits sans utiliser de navires de transport. Cependant, une flotte ennemie peut en empêcher la traversée.;Schmale Meeresarme können von Armeen ohne die Hilfe von Transportern überquert werden. Allerdings können feindliche Flotten die Überquerung blockieren.;W¹skie cieœniny mog¹ byæ przekraczane przez armie bez koniecznoœci u¿ycia statków transportowych. Flota nieprzyjaciela mo¿e jednak blokowaæ przeprawê.;Los ejércitos pueden cruzar estrechos sin la necesidad de transportes. Sin embargo, una flota enemiga puede bloquear el paso.;I piccoli stretti possono essere attraversati dagli eserciti senza l'utilizzo di mezzi. Tuttavia, una flotta nemica potrebbe bloccarne il passaggio.;A szorosokon szállítóhajó nélkül átkelhetnek a csapataid, viszont az ellenséges flotta nem tud áthaladni rajtuk.;Šíji lze pøekroèit s pozemním vojskem i bez loïstva. Ale nepøátelská flotila mùže pøechod blokovat.;;;;;;x
SAVE_DONE;§GDone§W;§GDone§W;§GFertig§W;§GZrobione§W;§GHecho§W;§GFatto§W;§GKész§W;§GHotovo§W;;;;;;x
FOR_PLAYER;For Player:;Pour le joueur :;Für Spieler:;Dla gracza:;Por el jugador:;Per giocatore:;Játékosnak:;Všem hráèùm:;;;;;;x
FOR_AI;For AI:;Pour l'IA :;Für KI:;Dla komputera:;Por la IA:;Per CPU:;Az AI-nak:;UI:;;;;;;x
MODIFIER_TECHNOLOGY_COST;Technology Cost;Coût de la technologie;Technologiekosten;;Coste tecnológico;;;;;;;;;x
MODIFIER_REINFORCE_SPEED;Reinforce Speed;Accroître la vitesse;Verstärkungsgeschwindigkeit;;Reforzar velocidad;;;;;;;;;x
UV_SHIPS;Ships:;Navires :;Schiffe:;;Barcos:;;;;;;;;;x
BATTLES_SCORE;Battles: ;Batailles :;Schlachten: ;;Batallas: ;;;;;;;;;x
ALLIANCE_EFFECT;Alliance with §Y$WHO$§W.\n;Alliance avec §Y$WHO$§W.\n;Bündnis mit $WHO$.;;Alianza con §Y$WHO$§W.\n;;;;;;;;;x
KILL_RULER_EFFECT;Current ruler (§Y$NAME$§W) will die.\n;Le dirigeant actuel, (§Y$NAME$§W), va mourir.\n;Der aktuelle Herrscher ($NAME$) wird bald sterben.;;El actual gobernante (§Y$NAME$§W) morirá.\n;;;;;;;;;x
KILL_LEADER_EFFECT;Leader §Y$NAME$§W will die.\n;Le chef §Y$NAME$§W va mourir.\n;Anführer $NAME$ wird bald sterben.;;El líder §Y$NAME$§W morirá.\n;;;;;;;;;x
SPAWN_EVENT;will get the '$WHICH$' event.\n;obtiendra l'évènement '$WHICH$'.\n;führt zum Ereignis '$WHICH$'.;;obtendrá el suceso '$WHICH$'.\n;;;;;;;;;x
MODIFIER_REMOVED;$WHAT$ will be removed from $WHERE$.\n;$WHAT$ sera supprimé de $WHERE$.\n;$WHAT$ wird entfernt aus $WHERE$.;;$WHAT$ se eliminará de $WHERE$.\n;;;;;;;;;x
LAND_ATTRITION;Land Attrition;Attrition des unités terrestres;Land-Verlustquote;;Desgaste terrestre;;;;;;;;;x
NAVAL_ATTRITION;Naval Attrition;Attrition des unités navales;See-Verlustquote;;Desgaste naval;;;;;;;;;x
STARTED; Started ;Commencé;Begonnen;; Iniciado ;;;;;;;;;x
WON;§GWon;§GGagné;§GGewonnen;;§GGanado;;;;;;;;;x
LOST;§RLost;§RPerdu;§RVerloren;;§RPerdido;;;;;;;;;x
YOU_LOST;§RYou Lost;§RVous avez perdu;§RVerloren;;§RHas perdido;;;;;;;;;x
YOU_WON;§GYou Won;§GVous avez gagné;§GGewonnen;;§GHas ganado;;;;;;;;;x
OPTION_CHANGED;$FROM$ has changed to: $TO$;$FROM$ a changé pour : $TO$;$FROM$ wurde geändert zu: $TO$;;$FROM$ ha cambiado a: $TO$;;;;;;;;;x
THE_YEAR_IS_BEFORE;The year is before ;L'année est antérieure à;Das Jahr ist vor;;El año es anterior ;;;;;;;;;x
THE_YEAR_IS_AFTER;The year is at least ;L'année est postérieure à;Das Jahr ist nach;;El año es posterior ;;;;;;;;;x
HAVE_LESS_THAN;Have less than ;Ont moins de ;Weniger haben als;;Tiene menos de ;;;;;;;;;x
HAVE_MORE_THAN;Have at least ;Ont au moins;Mehr haben als;;Tiene al menos ;;;;;;;;;x
WAR_EXHAUSTION_MORE_THAN;War exhaustion at least ;L'épuisement lié à la guerre est au moins de;Kriegsmüdigkeit mehr als;;Agotamiento bélico de al menos ;;;;;;;;;x
WAR_EXHAUSTION_LESS_THAN;War exhaustion less than ;L'épuisement lié à la guerre est inférieur à;Kriegsmüdigkeit weniger als;;Agotamiento bélico inferior a ;;;;;;;;;x
HAVE_LESS_MANPOWER_THAN;Have less manpower than ;Ont moins de main-d’œuvre que;Mehr Mannstärke haben als;;Tiene menos recursos humanos que ;;;;;;;;;x
HAVE_MORE_MANPOWER_THAN;Manpower at least ;Ont une main-d'œuvre d'au moins;Weniger Mannstärke haben als;;Recursos humanos al menos ;;;;;;;;;x
HAVE_CONTROL_OVER;Control ;Contrôlent;Kontrolle haben über;;Control ;;;;;;;;;x
HAVENT_CONTROL_OVER;Do NOT control ;Ne contrôlent pas;Keine Kontrolle haben über;;No controla ;;;;;;;;;x
HAVENT_CORE;Do NOT have a core in ;N'ont pas de province principale dans;Keine Kernprovinz haben in;;No tiene un núcleo en ;;;;;;;;;x
HAVE_CORE_IN;Have a core in ;Ont une province principale dans;Kernprovinz haben in;;Tiene un núcleo en ;;;;;;;;;x
HAVE_LESS_CITIES_THAN;Have less cities than ;Ont moins de villes que;Weniger Städte haben als;;Tiene menos ciudades que ;;;;;;;;;x
HAVE_MORE_CITIES_THAN;Number of cities at least ;Leur nombre de villes est au moins de;Mehr Städte haben als;;Número de ciudades al menos ;;;;;;;;;x
HAVE_LESS_PORTS_THAN;Have less home ports than ;Leur nombre de ports d'attache est inférieur à;Weniger Häfen haben als ;;Tiene menos puertos de origen que ;;;;;;;;;x
HAVE_MORE_PORTS_THAN;Number of home ports at least ;Leur nombre de ports d'attache est au moins de;Mehr Häfen haben als ;;Número de puertos de origen al menos ;;;;;;;;;x
HAVE_LESS_ALLIES_THAN;Have fewer allies than ;Ont moins d’alliés que;Weniger Verbündete haben als;;Tiene menos aliados que ;;;;;;;;;x
HAVE_MORE_ALLIES_THAN;Number of allies at least ;Leur nombre d'alliés est au moins de;Mehr Verbündete haben als;;Número de aliados al menos ;;;;;;;;;x
HAVE_MORE_VASSALS_THAN;Number of vassals at least;;Mindestanzahl der Vasallen;;;;;;;;;;;x
IS_ENABLED; is enabled; est activé(e); ist aktiviert;; está activado;;;;;;;;;x
IS_DISABLED; is disabled; est désactivé(e); ist deaktiviert;; está desactivado;;;;;;;;;x
HAVE;Have ;Ont ;Haben ;;Tiene ;;;;;;;;;x
HAVE_NOT;Do NOT have ;N'ont PAS;Nicht haben ;;No tiene ;;;;;;;;;x
HAS;Has ;A;Hat ;;Tiene ;;;;;;;;;x
HAS_NOT;Has NOT ;N'a PAS;Hat nicht ;;No tiene ;;;;;;;;;x
EXISTS; exists; existe; existiert;; existe;;;;;;;;;x
DOSNT_EXISTS; does NOT exist; n'existe PAS; existiert nicht;;No existe;;;;;;;;;x
DO_NOT_HAVE_A;Do NOT have a ;N'a pas de;Nichtverfügung über;;No tiene ;;;;;;;;;x
HAVE_A;Have a ;A un(e) ;Verfügung;;Tiene ;;;;;;;;;x
HAVE_LESS_PROVINCE_THAT_PRODUCES_THEN;Less $GOODS$ producing provinces than ;Ont moins de provinces produisant $GOODS$ que;Weniger Provinzen mit Produktion von $GOODS$ haben als;;Menos provincias productoras de $GOODS$ que ;;;;;;;;;x
HAVE_MORE_PROVINCE_THAT_PRODUCES_THEN;$GOODS$ producing provinces at least ;Le nombre de provinces produisant $GOODS$ est au moins de;Mehr Provinzen mit Produktion von $GOODS$ haben als;;Provincias productoras de $GOODS$ al menos ;;;;;;;;;x
HAVE_AT_LEST_ONE_OWNED_NEIGHBORING_PROVINCE;Have at least one owned neighboring province such that:;Détiennent au moins une province voisine telle que :;Mindestens eine besetzte Nachbarprovinz;;Tiene al menos una provincia adyacente como:;;;;;;;;;x
HAVE_NO_OWNED_NEIGHBORING_PROVINCE;Have no owned neighboring province such that:;Ne détiennent pas de province voisine telle que :;Keine besetzte Nachbarprovinz;;No tiene provincias adyacentes como:;;;;;;;;;x
DO_NOT_OWN;Does NOT own ;Ne possède PAS;Kein Besitz von;;No tiene ;;;;;;;;;x
OWNS;Owns ;Possède;Besitz von;;Tiene ;;;;;;;;;x
DO_NOT_CONTROL;Does NOT control ;Ne contrôle PAS;Keine Kontrolle über;;No controla ;;;;;;;;;x
CONTROLS;Controls ;Contrôle;Kontrolliert;;Controla ;;;;;;;;;x
IS_NOT;Is NOT ;N'est PAS;ist NICHT;;No es ;;;;;;;;;x
IS;Is ;Est;ist;;Es ;;;;;;;;;x
HAVE_THE_MODIFIER;Have the modifier ;Ont le modificateur;Verfügung über den Modifikator;;Tiene el modificador ;;;;;;;;;x
DONT_HAVE_THE_MODIFIER;Do NOT have the modifier ;N'ont PAS le modificateur;Nichtverfügung über den Modifikator;;No tiene el modificador ;;;;;;;;;x
DONT_HAVE_THE_PROVICEN_MODIFIER;Do NOT have the province modifier ;N'ont PAS le modificateur de province;Nichtverfügung über den Provinzmodifikator;;No tiene el modificador de provincia ;;;;;;;;;x
HAVE_THE_PROVINCE_MODIFIER;Have the province modifier ;Ont le modificateur de province ;Verfügung über den Provinzmodifikator;;Tiene el modificador de provincia ;;;;;;;;;x
HAVE_A_PORT_IN;Have a port in ;disposent d'un port à;Hat einen Hafen in;;Tiene un puerto en ;;;;;;;;;x
HAVE_NOT_A_PORT_IN;Do NOT have a port in ;ne disposent PAS d'un port à;Hat keinen Hafen in;;No tiene un puerto en ;;;;;;;;;x
HAVE_COUNTRY_FLAG;Have the country flag ;Ont un drapeau national;Nationalflagge haben;;Tiene la bandera nacional ;;;;;;;;;x
HAVE_NOT_COUNTRY_FLAG;Do NOT have the country flag ;N'ont PAS le drapeau national;Keine Nationalflagge haben;;No tiene la bandera nacional ;;;;;;;;;x
HAVE_PROVINCE_FLAG;Have the province flag ;Ont un drapeau provincial;Provinzflagge haben;;Tiene la bandera de la provincia ;;;;;;;;;x
HAVE_NOT_PROVINCE_FLAG;Do NOT have the province flag ;N'ont pas le drapeau provincial;Keine Provinzflagge haben;;No tiene la bandera de la provincia ;;;;;;;;;x
IS_NOT_ON_THE_CONTINET; is NOT on the continent ;N'est PAS sur le continent;Befindet sich nicht auf dem Kontinent;; No está en el continente ;;;;;;;;;x
IS_ON_THE_CONTINET; is on the continent ;Est sur le continent;Befindet sich auf dem Kontinent;; está en el continente ;;;;;;;;;x
DONT_HAVE_A_X_INY;Do NOT have a $X$ in $Y$;N'ont PAS de $X$ dans $Y$;Kein $X$ in $Y$ haben;;No tiene un(a) $X$ en $Y$;;;;;;;;;x
HAVE_A_X_INY;Have a $X$ in $Y$;Ont un(e) $X$ dans $Y$;Ein $X$ in $Y$ haben;;Tiene un(a) $X$ en $Y$;;;;;;;;;x
PURE_REVOLT_RISK_LOWER_THAN;Base revolt risk lower than ;Risque de révolte de base inférieure à;Grund-Revoltenrisiko geringer als;;Riesgo de levantamiento básico inferior a ;;;;;;;;;x
PURE_REVOLT_RISK_HIGHER_THAN;Base revolt risk at least ;Le risque de révolte de base est au moins de;Grund-Revoltenrisiko größer als;;Riesgo de levantamiento básico de al menos ;;;;;;;;;x
REVOLT_RISK_LOWER_THAN;Revolt risk lower than ;Risque de révolte inférieur à;Revoltenrisiko geringer als;;Riesgo de levantamiento inferior a ;;;;;;;;;x
REVOLT_RISK_HIGHER_THAN;Revolt risk at least ;Risque de révolte d'au moins;Revoltenrisiko größer als;;Riesgo de levantamiento de al menos ;;;;;;;;;x
IS_NOT_NEIGHBOUR_WITH;Does NOT neighbour ;N'est pas limitrophe de;Ist kein Nachbar von;;No es adyacente ;;;;;;;;;x
IS_NEIGHBOUR_WITH;Neighbours ;Est limitrophe de;Ist Nachbar von;;Vecinos ;;;;;;;;;x
HAVE_LESS_UNITS_IN_THAN;Have less units in $PROVINCE$ than ;Ont, dans la province $PROVINCE$, un nombre d'unités inférieur à;Weniger Einheiten in $PROVINCE$ haben als;;Tiene menos unidades en $PROVINCE$ que ;;;;;;;;;x
HAVE_MORE_UNITS_IN_THAN;Units in $PROVINCE$ at least ;Ont, dans la province $PROVINCE$, un nombre d'unités d'au moins;Mehr Einheiten in $PROVINCE$ haben als;;Unidades en $PROVINCE$ al menos ;;;;;;;;;x
HAVE_MORE_THAN_INFANTRY_IN;Have at least $UNITS$ infantry in $Province$;Ont au moins $UNITS$ unités d'infanterie dans la province $Province$;Verfügung über mehr als $UNITS$ Infanterie in $Province$;;Tiene al menos $UNITS$ de infantería en $Province$;;;;;;;;;x
HAVE_LESS_THAN_INFANTRY_IN;Have less than $UNITS$ infantry in $Province$;Ont moins de $UNITS$ unités d'infanterie dans la province $Province$;Verfügung über weniger als $UNITS$ Infanterie in $Province$;;Tiene menos $UNITS$ de infantería en $Province$;;;;;;;;;x
IS_AT_PEACE_WITH;Is at peace with ;Est en paix avec ;Ist im Frieden mit;;Está en paz con ;;;;;;;;;x
IS_AT_WAR_WITH;Is at war with ;Est en guerre contre;Ist im Krieg mit;;Está en guerra con ;;;;;;;;;x
HAS_NO_TRUCE_WITH;Have no truce with ;N'observe PAS de trêve avec ;Hat keine Waffenruhe mit ;;No tiene tregua con ;;;;;;;;;x
HAS_TRUCE_WITH;Have truce with ;Ont une trêve avec;Hat Waffenruhe mit ;;Tiene tregua con ;;;;;;;;;x
HAVE_NO_UNITS_IN_BATTLE;Have no units in battle;N'ont pas d'unités au combat;Keine Einheiten in der Schlacht haben;;No tiene unidades en combate;;;;;;;;;x
HAVE_UNITS_IN_BATTLE;Have units in battle;Ont des unités au combat;Einheiten in der Schlacht haben;;Tiene unidades en combate;;;;;;;;;x
HAVE_A_UNITS_WITH_A_LEADER;Have a unit with a leader;Ont une unité avec un leader;Einheit mit einem Anführer haben;;Tiene una unidad con un líder;;;;;;;;;x
HAVE_NO_UNITS_WITH_A_LEADER;Have no units with a leader;N'ont pas d'unité avec un leader;Keine Einheit mit einem Anführer haben;;No tiene unidades con líder;;;;;;;;;x
HAVE_A_NAVY_SMALLER_THAN;Have a navy smaller than ;Ont une flotte plus petite que ;Kleinere Marine haben als;;Tiene una armada menor que ;;;;;;;;;x
