fascistic_SLO;Hlinkova slovensk· Iudov· strana;;;;;;;;;;;;;;;
paternal_autocrat_SLO;Slovensk· n·rodn· strana;;;;;;;;;;;;;;;
social_conservative_SLO;Strana slobody;;;;;;;;;;;;;;;
market_liberal_SLO;Liberalna stranka;;;;;;;;;;;;;;;
social_liberal_SLO;Demokratska stranka;;;;;;;;;;;;;;;
social_democrat_SLO;Soci·lnodemokratick· strana Slovenska;;;;;;;;;;;;;;;
left_wing_radical_SLO;Strana pr·ce;;;;;;;;;;;;;;;
leninist_SLO;Strana slovenskej obrody;;;;;;;;;;;;;;;
stalinist_SLO;Komunistick· strana Slovenska;;;;;;;;;;;;;;;
national_socialist_SOV;POA;;;;;;;;;;;;;;;
fascistic_SOV;NTS;;;;;;;;;;;;;;;
paternal_autocrat_SOV;ROA;;;;;;;;;;;;;;;
social_conservative_SOV;Octobrist;;;;;;;;;;;;;;;
market_liberal_SOV;Kadets;;;;;;;;;;;;;;;
social_liberal_SOV;Trudoviks;;;;;;;;;;;;;;;
social_democrat_SOV;Socialist-Revolutionary Party ;;;;;;;;;;;;;;;
left_wing_radical_SOV;Bukharinite Counter-Revolutionaries;;;;;;;;;;;;;;;
leninist_SOV;Trotskyite Counter-Revolutionaries;;;;;;;;;;;;;;;
stalinist_SOV;Communist Party;;;;;;;;;;;;;;;
national_socialist_SPA;Falange Tradicionalista;;;;;;;;;;;;;;;
fascistic_SPA;Falange;;;;;;;;;;;;;;;
paternal_autocrat_SPA;Communion Tradicionalista;;;;;;;;;;;;;;;
social_conservative_SPA;Confederacion de Derechas Autonomas;;;;;;;;;;;;;;;
market_liberal_SPA;Union Republicana;;;;;;;;;;;;;;;
social_liberal_SPA;Izquierda Republicana ;;;;;;;;;;;;;;;
social_democrat_SPA;Partido Socialista Obrero EspaÒol;;;;;;;;;;;;;;;
left_wing_radical_SPA;Confederacion Nacional de Trabajo;;;;;;;;;;;;;;;
leninist_SPA;Parti do Obrero de Unification Marxista ;;;;;;;;;;;;;;;
stalinist_SPA;Partido Comunista de EspaÒa;;;;;;;;;;;;;;;
national_socialist_SPR;Falange Tradicionalista;;;;;;;;;;;;;;;
fascistic_SPR;Falange EspaÒola;;;;;;;;;;;;;;;
paternal_autocrat_SPR;Communion Tradicionalista;;;;;;;;;;;;;;;
social_conservative_SPR;ConfederaciÛn EspaÒola de Derechas AutÛnomas;;;;;;;;;;;;;;;
market_liberal_SPR;Union Republicana;;;;;;;;;;;;;;;
social_liberal_SPR;AcciÛn Republicana ;;;;;;;;;;;;;;;
social_democrat_SPR;Partido Republicano Radical;;;;;;;;;;;;;;;
left_wing_radical_SPR;Partido Socialista Obrero EspaÒol;;;;;;;;;;;;;;;
leninist_SPR;Parti do Obrero de Unification Marxista ;;;;;;;;;;;;;;;
stalinist_SPR;Partido Comunista de EspaÒa;;;;;;;;;;;;;;;
national_socialist_SYR;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_SYR;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_SYR;The Hashemites;;;;;;;;;;;;;;;
social_conservative_SYR;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_SYR;Reform Party;;;;;;;;;;;;;;;
social_liberal_SYR;Arabic Democratic Unionist Party ;;;;;;;;;;;;;;;
social_democrat_SYR;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_SYR;Arab Workers Party;;;;;;;;;;;;;;;
leninist_SYR;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_SYR;Communist Party of Syria;;;;;;;;;;;;;;;
national_socialist_SWE;Nationalsocialistiska Arbetarepartiet;;;;;;;;;;;;;;;
fascistic_SWE;SFKO;;;;;;;;;;;;;;;
paternal_autocrat_SWE;Sveriges Nationella Fˆrbund;;;;;;;;;;;;;;;
social_conservative_SWE;Hˆgerpartiet;;;;;;;;;;;;;;;
market_liberal_SWE;Liberalerna;;;;;;;;;;;;;;;
social_liberal_SWE;Bondefˆrbundet;;;;;;;;;;;;;;;
social_democrat_SWE;Social Demokraterna;;;;;;;;;;;;;;;
left_wing_radical_SWE;Socialistiska Partiet;;;;;;;;;;;;;;;
leninist_SWE;V‰nstersocialistiska Partiet;;;;;;;;;;;;;;;
stalinist_SWE;Sveriges Kommunistiska Parti;;;;;;;;;;;;;;;
national_socialist_TAN;National Socialist Party;;;;;;;;;;;;;;;
fascistic_TAN;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_TAN;Tuvan National Party;;;;;;;;;;;;;;;
social_conservative_TAN;Conservative Party;;;;;;;;;;;;;;;
market_liberal_TAN;Liberal Union;;;;;;;;;;;;;;;
social_liberal_TAN;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_TAN;Social Democratic Party;;;;;;;;;;;;;;;
left_wing_radical_TAN;Social Revolutionary Party;;;;;;;;;;;;;;;
leninist_TAN;Socialist Workers Party;;;;;;;;;;;;;;;
stalinist_TAN;Tuvan People's Revolutionary Party;;;;;;;;;;;;;;;
national_socialist_TIB;National Socialist Party;;;;;;;;;;;;;;;
fascistic_TIB;Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_TIB;Gelug-pa;;;;;;;;;;;;;;;
social_conservative_TIB;Nyingma;;;;;;;;;;;;;;;
market_liberal_TIB;Liberal Party;;;;;;;;;;;;;;;
social_liberal_TIB;Social Liberal Party;;;;;;;;;;;;;;;
social_democrat_TIB;Social Democrat Party;;;;;;;;;;;;;;;
left_wing_radical_TIB;Revolutionary Party;;;;;;;;;;;;;;;
leninist_TIB;Workers and Peasants Party;;;;;;;;;;;;;;;
stalinist_TIB;Communist Party of Tibet;;;;;;;;;;;;;;;
national_socialist_TUR;‹lk¸c¸ Hareket;;;;;;;;;;;;;;;
fascistic_TUR;Bozkurtlar;;;;;;;;;;;;;;;
paternal_autocrat_TUR;Serbest Cumhuriyet Firkasi;;;;;;;;;;;;;;;
social_conservative_TUR;Millet Partisi;;;;;;;;;;;;;;;
market_liberal_TUR;Demokrat Parti;;;;;;;;;;;;;;;
social_liberal_TUR;Serbest Cumhuriyet Partisi;;;;;;;;;;;;;;;
social_democrat_TUR;Cumhuriyet Halk Partisi;;;;;;;;;;;;;;;
left_wing_radical_TUR;Emek Partisi;;;;;;;;;;;;;;;
leninist_TUR;FMP;;;;;;;;;;;;;;;
stalinist_TUR;PCP;;;;;;;;;;;;;;;
national_socialist_URU;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_URU;Falange del Uruguay;;;;;;;;;;;;;;;
paternal_autocrat_URU;Partido Colorado;;;;;;;;;;;;;;;
social_conservative_URU;Partido Conservador;;;;;;;;;;;;;;;
market_liberal_URU;Partido Liberal;;;;;;;;;;;;;;;
social_liberal_URU;Partido Blanco;;;;;;;;;;;;;;;
social_democrat_URU;Partido Socialista del Uruguay;;;;;;;;;;;;;;;
left_wing_radical_URU;Movimiento de ParticipaciÛn Popular;;;;;;;;;;;;;;;
leninist_URU;Partido Obrero;;;;;;;;;;;;;;;
stalinist_URU;Partido Comunista del Uruguay;;;;;;;;;;;;;;;
national_socialist_USA;German-American Bund;;;;;;;;;;;;;;;
fascistic_USA;Silver Legion of America;;;;;;;;;;;;;;;
paternal_autocrat_USA;America First Committee;;;;;;;;;;;;;;;
social_conservative_USA;Republican Party;;;;;;;;;;;;;;;
market_liberal_USA;Progressive Party;;;;;;;;;;;;;;;
social_liberal_USA;Democratic Party;;;;;;;;;;;;;;;
social_democrat_USA;Democratic Farm-Labor Party;;;;;;;;;;;;;;;
left_wing_radical_USA;Socialist Party;;;;;;;;;;;;;;;
leninist_USA;Socialist Workers Party;;;;;;;;;;;;;;;
stalinist_USA;Communist Party;;;;;;;;;;;;;;;
national_socialist_VEN;Movimiento Nacional Socialista;;;;;;;;;;;;;;;
fascistic_VEN;Falange de Venezuela;;;;;;;;;;;;;;;
paternal_autocrat_VEN;COPEI;;;;;;;;;;;;;;;
social_conservative_VEN;Partido Conservador;;;;;;;;;;;;;;;
market_liberal_VEN;Gran Partido Liberal de Venezuela;;;;;;;;;;;;;;;
social_liberal_VEN;Partido Democr·tico Venezolano;;;;;;;;;;;;;;;
social_democrat_VEN;AcciÛn Democr·tica;;;;;;;;;;;;;;;
left_wing_radical_VEN;Partido Republicano Progresista;;;;;;;;;;;;;;;
leninist_VEN;UniÛn Popular Venezolana;;;;;;;;;;;;;;;
stalinist_VEN;Partido Comunista de Venezuela;;;;;;;;;;;;;;;
national_socialist_VIC;PPF;;;;;;;;;;;;;;;
fascistic_VIC;Mouvement Franciste;;;;;;;;;;;;;;;
paternal_autocrat_VIC;Action FranÁaise;;;;;;;;;;;;;;;
social_conservative_VIC;FR;;;;;;;;;;;;;;;
market_liberal_VIC;MRP;;;;;;;;;;;;;;;
social_liberal_VIC;ARV;;;;;;;;;;;;;;;
social_democrat_VIC;SIFO;;;;;;;;;;;;;;;
left_wing_radical_VIC;RAD;;;;;;;;;;;;;;;
leninist_VIC;GBL;;;;;;;;;;;;;;;
stalinist_VIC;PCF;;;;;;;;;;;;;;;
national_socialist_YEM;Arab National Socialist Party;;;;;;;;;;;;;;;
fascistic_YEM;Arab Fascistic Front;;;;;;;;;;;;;;;
paternal_autocrat_YEM;National Party;;;;;;;;;;;;;;;
social_conservative_YEM;Muslim Brotherhood;;;;;;;;;;;;;;;
market_liberal_YEM;Reform Party;;;;;;;;;;;;;;;
social_liberal_YEM;Arabic Democratic Unionist Party ;;;;;;;;;;;;;;;
social_democrat_YEM;Arab Socialist Union;;;;;;;;;;;;;;;
left_wing_radical_YEM;Arab Socialist Movement;;;;;;;;;;;;;;;
leninist_YEM;Ba'ath Party;;;;;;;;;;;;;;;
stalinist_YEM;Communist Party of Yemen;;;;;;;;;;;;;;;
national_socialist_YUG;Partei der Deutschen;;;;;;;;;;;;;;;
fascistic_YUG;ZBOR;;;;;;;;;;;;;;;
paternal_autocrat_YUG;Narodna radikalna stranka;;;;;;;;;;;;;;;
social_conservative_YUG;Seljacko-demokratska koalicija;;;;;;;;;;;;;;;
market_liberal_YUG;Liberalna stranka;;;;;;;;;;;;;;;
social_liberal_YUG;Demokratska stranka;;;;;;;;;;;;;;;
social_democrat_YUG;Jugoslovenska republikanska stranka;;;;;;;;;;;;;;;
left_wing_radical_YUG;Centrumasi;;;;;;;;;;;;;;;
leninist_YUG;Socijalisticka radnicka partija Jugoslavije;;;;;;;;;;;;;;;
stalinist_YUG;Komunisticka partija Jugoslavije;;;;;;;;;;;;;;;
left_wing_fascist_republic_BRA;Estado Novo;;;;;;;;;;;;;;;
