##################################################;########;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
# Abilities;English;;;;;;;;;;;;;x
##################################################;########;;;;;;;;;;;;;x
mechnical_computing_machine_desc;Building on the idea of the census tabulating machine, different engines and other mechanical computation aids can be developed.  These computers allow our engineers and scientists to solve problems more quickly.  As such, they will increase the pace of all other research.;;;;;;;;;;;;;x
electronic_computing_machine_desc;Mechanical computation machines are slow and may suffer from bugs when their parts get stuck or slip.  If we develop electronic components for our computing machines, they will run more efficiently.  This will speed up all our other research projects.;;;;;;;;;;;;;x
decryption_machine_desc;If we can know what our enemy's plans are, it will be much easier for us to defeat them.  If we apply our computing machines to try and decrypt enemy communications, then we should be able to develop new techniques for breaking their codes.  This will provide us with improved intelligence.;;;;;;;;;;;;;x
encryption_machine_desc;We must stop the enemy from discovering our plans and battle tactics.  If we apply our computing machines to devising better encryption methods, we should be able to develop more secure methods of communication that the enemy will not be able to intercept or understand.  This will mean the enemy will have less intelligence about our plans.;;;;;;;;;;;;;x
rocket_tests_desc;Designing new rockets is a hazardous, difficult and time-consuming task.  If we build specialised test centers, they will speed up our research.  However, we must first research the requirements for the test centers themselves.;;;;;;;;;;;;;x
rocket_engine_desc;Rocket power is an extremely powerful method of propulsion.  If we focus research to look at harnessing this power, it will open the gates to researching new engines to power giant missiles and planes.;;;;;;;;;;;;;x
theorical_jet_engine_desc;Jet engines should allow aircraft to travel extremely fast.  By building on our rocket engine research, we should be able to develop proof of concept jet engines that can be applied to our planes.;;;;;;;;;;;;;x
atomic_research_desc;Radioactivity and the atom are things we have all heard about, but from a military perspective they don�t seem that useful.  However, there are physicists who claim that there are possible military applications for the atom.;;;;;;;;;;;;;x
nuclear_research_desc;Our atomic research has suggested the existence of previously unknown elements that do not occur in nature.  Our scientists believe that these unknown elements may provide the key to weapons of awesome power.;;;;;;;;;;;;;x
isotope_seperation_desc;Further research has suggested that the isotope Uranium 235 may be the key to nuclear bomb production, and our scientists are asking assistance in creating a facility to separate this isotope from native Uranium metal.;;;;;;;;;;;;;x
civil_nuclear_research_desc;Civil nuclear research allows us to build nuclear reactors of greater size and efficiency.  Our scientists also tell us that the biproducts from nuclear reactors will have some very interesting uses.;;;;;;;;;;;;;x
oil_refinning_desc;Crude oil is of limited use until it has been refined into fuel for our troops.  Advances in chemical engineering could help improve the efficiency of our refineries.  If we develop new technologies and plants to refine oil, then we will be able to produce more fuel from the same amount of crude oil.;;;;;;;;;;;;;x
steel_production_desc;Mining for ores can be a difficult process once the ore near the surface has been extracted.  Our improved understanding of chemical engineering means we may be able to improve our techniques and equipment.  We will then be able to recover more ore and produce more steel for our industries.;;;;;;;;;;;;;x
raremetal_refinning_techniques_desc;Rare materials are vital for our industries to run.  Studies from other chemical engineering projects show promise for helping get more out of them.  If we improve our refining techniques, then we will have more rare materials to send to our industries.;;;;;;;;;;;;;x
coal_processing_technologies_desc;Our industries require vast amounts of coal and energy to keep running.  Our experience in chemical engineering shows we may be able do things more efficiently.  If we develop new processing techniques, we will be able to supply our industry with more power to keep the factories running.;;;;;;;;;;;;;x
ammo_production_desc;No war can be won without ammunition and bombs. Each, even smallest battle requires sometimes thousands of artillery shells, hundreds of thousands rifle rounds, tens of tonns of bombs. Demand is extremely high and even brief shortages can have dramatic results. ;;;;;;;;;;;;;x
food_rations_production_desc;It was Napoleon Bonaparte who purportedly said, �An army travels on its stomach.� Without food any unit, even well trained, elite or battle hardened will lose it's capability to be effective fighting force. Lack of food can shatter morale of soldiers faster than enemy bombs.;;;;;;;;;;;;;x
###################################################;;;;;;;;;;;;;;x
#Secret Weapons;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
strategic_rocket_development;Strategic Rocket Development;;;;;;;;;;;;;x
flyingbomb_development;The Flying Bomb;;;;;;;;;;;;;x
flyingrocket_development;Strategic Rocket;;;;;;;;;;;;;x
strategicrocket_engine;Strategic Rocket Engine;;;;;;;;;;;;;x
strategicrocket_warhead;Strategic Rocket Warhead;;;;;;;;;;;;;x
strategicrocket_structure;Strategic Rocket Structure;;;;;;;;;;;;;x
da_bomb;Nuclear Bomb;;;;;;;;;;;;;x
radar_guided_missile;RADAR-Guided Missile;;;;;;;;;;;;;x
radar_guided_bomb;RADAR-Guided Bomb;;;;;;;;;;;;;x
electric_powered_torpedo;Acoustic Torpedo;;;;;;;;;;;;;x
medical_evacuation;Medical Evacuation;;;;;;;;;;;;;x
pilot_rescue;Pilot Rescue;;;;;;;;;;;;;x
sam;Surface-to-Air Missile ;;;;;;;;;;;;;x
aam;Air-to-Air Missile;;;;;;;;;;;;;x
strategic_rocket_development_desc;We need to develop a deeper understanding of aerodynamics.  This will enable us to construct prototypes to test our leading scientists' theories concerning rockets and their military applications.;;;;;;;;;;;;;x
flyingbomb_development_desc;Our scientists and engineers need to collaborate on creating a working production model of a flying bomb using the test data we've already gathered.  The experience acquired will prove useful in further rocket projects, and enable the construction of larger and more effective weapons.;;;;;;;;;;;;;x
flyingrocket_development_desc;Our scientists and engineers need to collaborate to create a working production model of a flying rocket using the test data we've already gathered.  The experience acquired will prove useful in further rocket projects, enabling the construction of larger and more effective weapons.;;;;;;;;;;;;;x
strategicrocket_engine_desc;An efficient rocket engine will make it possible to launch long-range strikes on enemy targets.  The experience garnered from such research will also prove useful in the continuing development of these weapons.;;;;;;;;;;;;;x
strategicrocket_warhead_desc;A larger payload will allow our rockets to inflict heavier damage on the enemy's industrial capacity.  Research into this technology now will also make a contribution to further improvements in these weapons.;;;;;;;;;;;;;x
strategicrocket_structure_desc;Experiments in metallurgical sciences will enable us to develop improved rocket designs.  Stronger materials will permit larger, longer ranged weapons.  These experiments will also contribute to our growing body of knowledge and make further research possible.;;;;;;;;;;;;;x
da_bomb_desc;Our atomic weapons development is already in progress.  By devoting research here we will place ourselves in a position to produce an atomic device at an enlarged facility.  The research data gained here will be of great use later.;;;;;;;;;;;;;x
radar_guided_missile_desc;The development of these weapons will enable more effective air attacks against soft and hard targets.  Such weapons also open up possibilities for improvements in aircraft themselves.  Furthermore, such research will also contribute to our knowledge of rocketry.;;;;;;;;;;;;;x
radar_guided_bomb_desc;Developing this technology will make aircraft more effective in the bombing roles assigned to them.  Such weapons also open up possibilities for improvements in aircraft themselves, as well as a more advanced understanding of aeronautics.;;;;;;;;;;;;;x
electric_powered_torpedo_desc;Researching torpedoes which home passively or actively on the sound of ships will increase the precision and lethality of the submarines.;;;;;;;;;;;;;x
medical_evacuation_desc;By developing better techniques of medical evacuation, we will improve the morale of our troops, who will go into battle knowing that if they are injured they will be quickly treated at a remote hospital, rather than in the field.;;;;;;;;;;;;;x
pilot_rescue_desc;By developing concepts of pilot rescue we will improve the morale of our pilots, who will go into battle knowing that if they have to bail out over the sea they will be quickly picked up by friendly forces.;;;;;;;;;;;;;x
sam_desc;Surface-to-air missiles will greatly assist the defence of the skies above our territory. Indirectly, they will also assist the development of our knowledge of rocketry.;;;;;;;;;;;;;x
aam_desc;Air-to-air missiles will help our fighter air defences by enhancing their attack capability.  Indirectly, they will also assist the development of our knowledge of aeronautics.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Theoretical Research;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
Ship_Building_Technologies;Ship Building Technologies;;;;;;;;;;;;;x
long_range_aircraft_production;Long-range Aircraft Production;;;;;;;;;;;;;x
short_range_aircraft_production;Short-range Aircraft Production;;;;;;;;;;;;;x
amphibious_invasion_focus;Amphibious Invasion Focus;;;;;;;;;;;;;x
officer_recruitment_program;Officer Recruitment Program;;;;;;;;;;;;;x
emergency_recruitment_legislation;Emergency Recruitment Legislation;;;;;;;;;;;;;x
airbourne_warfare_research;Airbourne Warfare Research;;;;;;;;;;;;;x
home_front_focus;Home Front Focus;;;;;;;;;;;;;x
extreme_terrain_combat_tactics;Extreme Terrain Combat Tactics;;;;;;;;;;;;;x
artillery_production_industry;Artillery Production Industry;;;;;;;;;;;;;x
automotive_construction_industry;Automotive Construction Industry;;;;;;;;;;;;;x
logistical_warfare_focus;Logistical Warfare Focus;;;;;;;;;;;;;x
Ship_Building_Technologies_desc; By focusing on ship building industries we can decrease the time and cost of naval vessels our ship yards produce.;;;;;;;;;;;;;x
long_range_aircraft_production_desc; By focusing on the aeronautical industry responsible for long range aircraft we can reduce the time and cost of these units.;;;;;;;;;;;;;x
short_range_aircraft_production_desc;By focusing on the aeronautical industry responsible for short range aircraft we can reduce the time and cost of these units.;;;;;;;;;;;;;x
amphibious_invasion_focus_desc;Invasion planning is essential if we are to carry out successful amphibious assaults.  Using dedicated research teams in this area will allow us to learn from failure and enjoy success.;;;;;;;;;;;;;x
officer_recruitment_program_desc;Research teams can be instructed to look at ways of increasing our officer recruitment.\n Level 1: -5%LS for 10000 officer and +25% bonus officer gain.\n Level 2: -10% LS for 20000 officer +35% bonus officer gain. (total 60% bonus) \n Level 3: -15% LS for 30000 officer +50% bonus officer gain. (total 110% bonus);;;;;;;;;;;;;x
emergency_recruitment_legislation_desc; This is a last ditch desperation tech to call to arms all men capable of bearing arms.  While it will massively increase our manpower it will have devasting effects on our industry and research.  Beware it cannot be undone!;;;;;;;;;;;;;x
airbourne_warfare_research_desc; Our research teams can investigate new tactics and theories in the increasingly important area of airbourne warfare.;;;;;;;;;;;;;x
home_front_focus_desc;By focusing on the home front we can increase our production efficiency, reduce waste and encourage everyone to give their all for the war effort.;;;;;;;;;;;;;x
extreme_terrain_combat_tactics_desc;This area of research will allow our special forces brigades to perform better in harsh environments.;;;;;;;;;;;;;x
artillery_production_industry_desc;"By focusing on our artillery production we can decrease the time and cost of producing the "Queen of the Battlefield!";;;;;;;;;;;;;x
automotive_construction_industry_desc; Research into the automotive industry allows us to decrease the time and cost of producing AFVs and motorised units.;;;;;;;;;;;;;x
logistical_warfare_focus_desc;By concentrating on the logistical side of warfare, we can improve our support for the troops on the battlefield.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Buildings Tech Bonus;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
Small_Ship_Building_Technologies;Small Shipyards;;;;;;;;;;;;;x
Small_Ship_Building_Technologies_desc;Small Shipyards;;;;;;;;;;;;;x
Medium_Ship_Building_Technologies;Medium Shipyards;;;;;;;;;;;;;x
Medium_Ship_Building_Technologies_desc;Medium Shipyards;;;;;;;;;;;;;x
Capital_Ship_Building_Technologies;Capital Shipyards;;;;;;;;;;;;;x
Capital_Ship_Building_Technologies_desc;Capital Shipyards;;;;;;;;;;;;;x
submarine_construction_technolgies;Submarine Shipyards;;;;;;;;;;;;;x
submarine_construction_technolgies_desc;Submarine Shipyards;;;;;;;;;;;;;x
large_aircraft_production;Quad Engine Aicraft Factories;;;;;;;;;;;;;x
large_aircraft_production_desc;Quad Engine Aicraft Factories;;;;;;;;;;;;;x
medium_aircraft_production;Twin Engine Aicraft Factories;;;;;;;;;;;;;x
medium_aircraft_production_desc;Twin Engine Aicraft Factories;;;;;;;;;;;;;x
small_aircraft_production;Single Engine Aicraft Factories;;;;;;;;;;;;;x
small_aircraft_production_desc;Single Engine Aicraft Factories;;;;;;;;;;;;;x
small_arms_manufacturing;Small Arms Factories;;;;;;;;;;;;;x
small_arms_manufacturing_desc;Small Arms Factories;;;;;;;;;;;;;x
automotive_construction_industry;Automotive Factories;;;;;;;;;;;;;x
automotive_construction_industry_desc;Automotive Factories;;;;;;;;;;;;;x
tank_production_industry;Tank Factories;;;;;;;;;;;;;x
tank_production_industry_desc;Tank Factories;;;;;;;;;;;;;x
artillery_production_industry;Artillery Factories;;;;;;;;;;;;;x
artillery_production_industry_desc;Artillery Factories;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Land Doctrine Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
mobile_warfare;Mobile Warfare;;;;;;;;;;;;;x
elastic_defence;Elastic Defence;;;;;;;;;;;;;x
spearhead_doctrine;Spearhead Doctrine;;;;;;;;;;;;;x
schwerpunkt;Schwerpunkt Doctrine;;;;;;;;;;;;;x
blitzkrieg;Blitzkrieg Doctrine;;;;;;;;;;;;;x
operational_level_command_structure;Operational Level Command Structure;;;;;;;;;;;;;x
tactical_command_structure;Tactical Command Structure;;;;;;;;;;;;;x
delay_doctrine;Delay Doctrine;;;;;;;;;;;;;x
integrated_support_doctrine;Integrated Support;;;;;;;;;;;;;x
superior_firepower;Superior Firepower;;;;;;;;;;;;;x
mechanized_offensive;Mechanised Offensive;;;;;;;;;;;;;x
combined_arms_warfare;Combined Arms Warfare;;;;;;;;;;;;;x
infantry_warfare;Infantry Warfare;;;;;;;;;;;;;x
special_forces;Special Forces;;;;;;;;;;;;;x
mass_assault;Mass Assault;;;;;;;;;;;;;x
central_planning;Central Planning;;;;;;;;;;;;;x
grand_battle_plan;Grand Battle Plan;;;;;;;;;;;;;x
assault_concentration;Assault Concentration;;;;;;;;;;;;;x
operational_level_organisation;Operational Level Organisation;;;;;;;;;;;;;x
large_front;Large Front;;;;;;;;;;;;;x
guerilla_warfare;Guerilla Warfare;;;;;;;;;;;;;x
peoples_army;People's Army;;;;;;;;;;;;;x
large_formations;Large Formations;;;;;;;;;;;;;x
human_wave;Human Wave;;;;;;;;;;;;;x
mobile_warfare_desc;The new weapons of armoured warfare require new operational methods. Warfare is now mobile, with fronts moving more in a day than they once did in a year.  Understanding this better will mean our troops are more likely to exploit breakthroughs they make, and our HQ brigades will also move faster.;;;;;;;;;;;;;x
elastic_defence_desc;In the last war we made much use of lines of trenches and fixed positions to stop the enemy.  Now, by holding the front lines lightly, with reserves sent to stop the enemy when he has committed his troops, we can conduct a more efficient, elastic defence.  This means our troops will be more likely to effect a tactical withdrawal when attacked and our HQ brigades will be better organised.\nThis tech also allows us to build motorized artillery brigades.;;;;;;;;;;;;;x
spearhead_doctrine_desc;Our staff officers are experimenting with how best to employ tanks.  If we concentrate tanks in a small area, they can overwhelm the enemy and act as a powerful spearhead.  Making this our doctrine will make all our tank brigades much more useful because they will take up less combat width.;;;;;;;;;;;;;x
schwerpunkt_desc;Our staff officers believe that the only way to win is by committing the maximum power to the crucial point, the "Schwerpunkt." With that approach we can easily achieve local superiority allowing us to launch successfull attack or hold defence line even if, in general, our army is smaller. ;;;;;;;;;;;;;x
blitzkrieg_desc;The doctrine of Blitzkrieg means using tanks to slice through enemy lines and manoeuvre behind the lines before he can react.  It requires well-trained armoured units working in nearly perfect unity with infantry and air support.;;;;;;;;;;;;;x
operational_level_command_structure_desc;To control armoured operations, we need an effective command structure.  This means generals and their staffs who are well-trained and familiar with modern operational arts.  Focusing on this means that our units will be able to move more quickly on the offensive.;;;;;;;;;;;;;x
tactical_command_structure_desc;The lieutenants and sergeants who command platoons and sections are the backbone of our army.  Giving them better training and more authority is particularly important for modern mobile infantry warfare.  Doing so will increase the morale of our motorised and mechanised formations.;;;;;;;;;;;;;x
delay_doctrine_desc;Often it is vital to hold up an enemy advance as long as possible while our commanders respond to events.  Focusing our officers on this will make it more likely that our units can slow the enemy down when attacked.;;;;;;;;;;;;;x
integrated_support_doctrine_desc;In the old days, the infantry and the artillery were separate formations, almost separate armies.  However, modern warfare requires close co-operation between infantry and their supporting artillery and anti-tank weapons.  Training in this co-operation will give us the opportunity to encircle the enemy more often, and make our HQ brigades slightly more effective against tanks.;;;;;;;;;;;;;x
superior_firepower_desc;During the last war, we relied on the morale of our infantry to seize the objectives.  It is a much more efficient way of fighting if the enemy has already been defeated by our firepower before the infantry advances.  Adopting this doctrine will mean that our main goal will be to simply bring as much firepower as possible to the battlefield, develop tools to do so (from small arms, machine guns to biggest artillery pieces) and proper tactics allowing us to fully utilize our superiority in that aspect.;;;;;;;;;;;;;x
mechanized_offensive_desc;With motorised and mechanised infantry units, we can conduct offensives far more quickly and powerfully than before.  However, this requires specialised training, and total co-operation between riflemen and their vehicles.  Making this part of the training regime will mean our mechanised and motorised brigades are more organised and effective in combat.;;;;;;;;;;;;;x
combined_arms_warfare_desc;Tanks are very vulnerable on their own, while infantry often lacks the firepower to make a breakthrough unsupported.  To get the most out of our armoured formations, we must train tank crews and infantry to work together at the company and platoon level. Doing this means we will gain additional advantages for combined arms formations in battle.;;;;;;;;;;;;;x
infantry_warfare_desc;The life of an infantry platoon is unglamorous but vital.  The tactics and training of our infantry can easily go unnoticed.  But if we pay attention to this area, our infantry brigades will be more organised and effective.;;;;;;;;;;;;;x
special_forces_desc;Our parachute, marine, and mountain formations are made up of our fittest men with the best morale.  However, they also need specialist training, since they are often called on to fight without the normal support.  Providing this training will mean our specialist brigades are more organised and effective.;;;;;;;;;;;;;x
mass_assault_desc;Sometimes, the best way to take an objective is to storm it, regardless of losses.  This can overwhelm the enemy and shake their morale.  If we train our units to press on boldly towards the objective, they are more likely to conduct assaults.  Our HQ brigades will also be a bit more resistant to damage.;;;;;;;;;;;;;x
central_planning_desc;For an army to be effective in battle conditions, every unit must be working together towards a clear plan.  Making central control of all units our doctrine will mean there is a better chance of counterattacking against enemy attacks, and give our HQ brigades more toughness on the offensive.;;;;;;;;;;;;;x
grand_battle_plan_desc;The greatest generals have a grand plan for their battles, anticipating likely enemy movements and making sure there are enough of our troops in place to ensure victory.  Making this our doctrine will mean our divisions are more likely to reinforce the front line if there is space available.;;;;;;;;;;;;;x
assault_concentration_desc;Gone are the days when the enemy would march forward in a line for our artillery to shoot at over open sights.  Today's artillery warfare is all about calculating angles, examining weather conditions, and co-ordinating fire plans for an entire division or corps.  Training our gunners in these methods will mean our artillery brigades are better organized, with better morale.;;;;;;;;;;;;;x
operational_level_organisation_desc;Our army must be organised to attain its strategic objectives, not get bogged down with what each individual division is doing. Learning this will mean our divisions spend less time preparing between attacks.;;;;;;;;;;;;;x
large_front_desc;The best way to beat the enemy is to fight over a very broad front, and switch the focus of our attacks from area to area to keep the enemy off balance.  If we focus more on this, our divisions will be better able to surprise the enemy with a shock attack.  HQ brigades will also consume fewer supplies.;;;;;;;;;;;;;x
guerilla_warfare_desc;Sometimes it is best to fight unconventionally, with small groups of troops roaming through the front lines, avoiding battles and causing mayhem.  If our army is prepared for this kind of guerilla warfare, then our units can inflict nasty ambushes on attacking enemies.  HQ brigades will also consume fewer supplies.;;;;;;;;;;;;;x
peoples_army_desc;The Army is not just a body of soldiers, it is the expression of the will of our people.  Anyone can shoot a rifle or hurl a Molotov cocktail.  The more we prepare our citizens to defend the nation, the better organized our militia brigades and partisan uprisings will be.;;;;;;;;;;;;;x
large_formations_desc;If our army depends on masses of ill-prepared troops, it is vital that as many reach the front as possible.  This requires our staff officers and logistics experts to reconsider a number of their assumptions.  But if we do it, the result will be that militia and partisan units will be more effective in combat, because they will take up less combat width.;;;;;;;;;;;;;x
human_wave_desc;Even a well prepared enemy can be overwhelmed by a massed attack which offers him too many targets to deal with.  If our units become used to attacking in overwhelming numbers like this, they will suffer less of a penalty for having many divisions in the same province.;;;;;;;;;;;;;x
sniper_tactics;Sniper Warfare;;;;;;;;;;;;;x
sniper_tactics_desc;Once you begin a war you will be able to train your soldiers to take advantage of the delaying tactics Snipers afford the army in defense. This will show as a new combat tactic which may be used by your land forces in a battle.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Naval Doctrine Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
fleet_auxiliary_carrier_doctrine;Fleet Auxiliary Carrier Doctr.;;;;;;;;;;;;;x
light_cruiser_escort_role;Light Cruiser Escort Role;;;;;;;;;;;;;x
carrier_group_doctrine;Carrier Group Doctr.;;;;;;;;;;;;;x
light_cruiser_crew_training;Light Cruiser Crew Training;;;;;;;;;;;;;x
carrier_crew_training;Carrier Crew Training;;;;;;;;;;;;;x
carrier_task_force;Carrier Task Force;;;;;;;;;;;;;x
naval_underway_replenishment;Naval Underway Replenishment;;;;;;;;;;;;;x
radar_training;Radar Training;;;;;;;;;;;;;x
sea_lane_defence;Sea Lane Defence;;;;;;;;;;;;;x
destroyer_escort_role;Destroyer Escort Role;;;;;;;;;;;;;x
battlefleet_concentration_doctrine;Battlefleet Concentration Doctr.;;;;;;;;;;;;;x
destroyer_crew_training;Destroyer Crew Training;;;;;;;;;;;;;x
battleship_crew_training;Battleship Crew Training;;;;;;;;;;;;;x
commerce_defence;Commerce Defence;;;;;;;;;;;;;x
fire_control_system_training;Fire Control System Training;;;;;;;;;;;;;x
commander_decision_making;Commander Decision Making;;;;;;;;;;;;;x
fleet_auxiliary_submarine_doctrine;Fleet Auxiliary Submarine Doctr.;;;;;;;;;;;;;x
trade_interdiction_submarine_doctrine;Trade Interdiction Submarine Doctr.;;;;;;;;;;;;;x
cruiser_warfare;Cruiser Warfare;;;;;;;;;;;;;x
submarine_crew_training;Submarine Crew Training;;;;;;;;;;;;;x
cruiser_crew_training;Cruiser Crew Training;;;;;;;;;;;;;x
unrestricted_submarine_warfare_doctrine;Unrestricted Submarine Warfare Doctr.;;;;;;;;;;;;;x
spotting;Spotting;;;;;;;;;;;;;x
basing;Basing;;;;;;;;;;;;;x
night_combat_training;Night Combat Training;;;;;;;;;;;;;x
fleet_auxiliary_carrier_doctrine_desc;The most obvious role for our aircraft carriers is as auxiliaries to the battle fleet.  We can train our aviators to locate enemy ships and damage them before a fleet engagement.  This will make carrier air groups more organised.;;;;;;;;;;;;;x
light_cruiser_escort_role_desc;The light cruiser's main role is to escort other ships and make sure the fleet is not surprised.  Learning this will mean our light cruisers are better positioned and more effective in combat.;;;;;;;;;;;;;x
carrier_group_doctrine_desc;It is becoming clear that carriers are best deployed in carrier groups, supported by other ships.  This carrier doctrine will mean our carriers are better positioned and less likely to take damage in naval combat.;;;;;;;;;;;;;x
light_cruiser_crew_training_desc;The light cruiser fills a vital role in our fleet.  Providing our light cruiser crews with improved training in scouting, screening and escort duties will mean that light cruisers are better organised and have better morale.;;;;;;;;;;;;;x
carrier_crew_training_desc;Aircraft Carriers fill a vital role in our fleet.  Providing our carrier crews with better training on handling planes and carrier strategy will mean the carriers are better organised and have better morale.;;;;;;;;;;;;;x
carrier_task_force_desc;Carriers are increasingly becoming the core of our navy.  They are both so powerful and vulnerable that the first job of every other ship should be to support and protect the carriers.  This carrier doctrine will mean our naval units are more likely to try to protect our carriers when engaged by enemy surface fleets.;;;;;;;;;;;;;x
naval_underway_replenishment_desc;Modern naval warfare involves having large fleets away from their bases for extended periods.  To cooperate efficiently, we need to learn how to refuel, resupply and rearm ships while they are cruising at sea.  The more we do this, the easier it will be to send ships on long-range missions.;;;;;;;;;;;;;x
radar_training_desc;Although RADAR can detect things far away, it doesn't say what exactly we have detected.  By training our crews carefully, our carriers will be able to identify enemy ships a lot more quickly.;;;;;;;;;;;;;x
sea_lane_defence_desc;It is vital for our navy to protect our trade and supply convoys on the high seas.  The best way to do this is to construct purpose-built, cheap escort vessels which are too small and slow to serve with our fleet, but which can fend off an attacking enemy submarines or raiders. Establishing this doctrine will mean we can build escorts to protect our convoys.;;;;;;;;;;;;;x
destroyer_escort_role_desc;An important role for our destroyers is to escort the fleet and screen it against enemy ships.  If our destroyer crews train and exercise for this role, they will be better positioned and more effective in surface combat.  Our convoy escorts will also become more effective.;;;;;;;;;;;;;x
battlefleet_concentration_doctrine_desc;The fate of our nation may well be decided by one great engagement between fleets of battleships.  Our battleships should practice squadron manoeuvres and mutual support so that they will be as effective as possible when that day comes.  This doctrine will mean our battleships are better positioned and more effective in all kinds of surface combat.;;;;;;;;;;;;;x
destroyer_crew_training_desc;Destroyer crews have a difficult life.  Their ships are called on for dangerous jobs of every description, and they live in cramped, uncomfortable quarters.  We should focus on effective training our destroyer crews and give these small ships brave, charismatic officers.  This will result in destroyer units having better organization and better morale.;;;;;;;;;;;;;x
battleship_crew_training_desc;Most sailors dream of serving aboard the battleships, which are the pride of any fleet.  Nevertheless, good training is important, and regular battle drills are vital so our crews do not lose their edge.  Focusing on battleship training will give our battleships better organization and morale.;;;;;;;;;;;;;x
commerce_defence_desc;Our merchant ships are highly vulnerable to enemy submarines and cruisers on the high seas.  Making commerce defence the priority of our navy will mean our convoys are more difficult to attack.;;;;;;;;;;;;;x
fire_control_system_training_desc;It is diffficult to aim the guns on a warship. Both your ship and the target are moving quickly and at long ranges it can take minutes for the shells to arrive.  By training our crews to make use of mechanical rangefinders and firing computers, we will increase the chance our warships can fire effectively in battle.;;;;;;;;;;;;;x
commander_decision_making_desc;In the smoke and haze of a naval action, it is not always easy to tell which ship you are firing at. We should give our captains clearer instructions and more authority to make decisions.  By doing so, we will find that our ships are more likely to engage more important enemy warships.;;;;;;;;;;;;;x
fleet_auxiliary_submarine_doctrine_desc;Our navy is just starting to experiment with how to use submarines.   We are first trying is to use them as auxiliaries to the battle fleet, distracting the enemy and sinking merchant ships.  Researching this will make our navy more effective at sinking enemy convoys.;;;;;;;;;;;;;x
trade_interdiction_submarine_doctrine_desc;We are coming to understand that the best way for submarines to operate is to sink enemy merchant ships far from land. Gaining experience in this area will make our submarines better positioned and more effective if attacked by warships.;;;;;;;;;;;;;x
cruiser_warfare_desc;The role of our battlecruisers and heavy cruisers is cruiser warfare, raiding enemy outposts and trade routes while avoiding battle.  The more training and experience we give our cruisers, the better positioned and more effective they will be in surface combat.;;;;;;;;;;;;;x
submarine_crew_training_desc;"Submarine crews spend months at sea crammed into a tiny vessel, vulnerable to any passing aircraft or destroyer.  Yet they know their job is vital to the war effort.  Focusing on the training of our submarine crews and giving them officers who will be true "wolves of the sea" will raise the morale and organisation level of our submarine crews.";;;;;;;;;;;;;x
cruiser_crew_training_desc;The crews of our battleships and cruisers spend a long time away from home, but often the thrill of adventure makes up for that.  The more training we give our cruiser crews, and the more often we appoint bold captains who will strike at the enemy's sealanes, the more we will increase the organisation and morale of our battlecruisers and heavy cruisers.;;;;;;;;;;;;;x
unrestricted_submarine_warfare_doctrine_desc;At present our submarines are hampered by restrictions on which ships they can attack.  And some legitimate targets are missed because of doubt and confusion.  Introducing unrestricted submarine warfare means our submarine captains can sink any ship in enemy waters without warning.  This bold and decisive step would make our convoy raiding significantly more effective.;;;;;;;;;;;;;x
spotting_desc;Standing watch on a warship is uncomfortable and boring, so it is easy to lose concentration and miss enemy contacts.  We can counteract this by giving warship crews better training and equipment for long-range spotting.  Doing this would mean our destroyers and cruisers would be better able to detect enemy warships.;;;;;;;;;;;;;x
basing_desc;Conducting a war from far-flung naval bases is a huge logistical challenge.  We should invest some time and effort into examining the problems this entails.  Doing so will mean we can ship supplies more efficiently through our naval bases.;;;;;;;;;;;;;x
night_combat_training_desc;Before inventing radar ship crews undergo special training in night combat.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Air Doctrine Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
fighter_pilot_training;Fighter Pilot Training;;;;;;;;;;;;;x
fighter_groundcrew_training;Fighter Ground Crew Training;;;;;;;;;;;;;x
interception_tactics;Interception Tactics;;;;;;;;;;;;;x
fighter_ground_control;Fighter Ground Control;;;;;;;;;;;;;x
cas_pilot_training;CAS Pilot Training;;;;;;;;;;;;;x
bomber_targerting_focus;Bomber Targeting Focus;;;;;;;;;;;;;x
fighter_targerting_focus;Fighter Targeting Focus;;;;;;;;;;;;;x
cas_groundcrew_training;CAS Ground Crew Training;;;;;;;;;;;;;x
ground_attack_tactics;Ground Attack Tactics;;;;;;;;;;;;;x
forward_air_control;Forward Air Control;;;;;;;;;;;;;x
battlefield_interdiction;Battlefield Interdiction;;;;;;;;;;;;;x
tac_pilot_training;Twin Engine Pilot Training;;;;;;;;;;;;;x
tac_groundcrew_training;Twin Engine Ground Crew Training;;;;;;;;;;;;;x
interdiction_tactics;Interdiction Tactics;;;;;;;;;;;;;x
logistical_strike_tactics;Logistical Strike Tactics;;;;;;;;;;;;;x
