ss_sp_anti_air_brigade_4;SS-Panzer-Flak-Abteilung(V) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_5;SS-Panzer-Flak-Abteilung(VI) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_6;SS-Panzer-Flak-Abteilung(VII) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_7;SS-Panzer-Flak-Abteilung(VIII) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_8;SS-Panzer-Flak-Abteilung(IX) ;;;;;;;;;;;;;x
ss_sp_anti_air_brigade_9;SS-Panzer-Flak-Abteilung(X) ;;;;;;;;;;;;;x
##################### SS Tank Destroyer #################;;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_0;StuG III Ausf. B;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_1;StuG III Ausf. D;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_2;StuG III Ausf. F;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_3;StuG III Ausf. G;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_4;Jagdpanzer Tiger Ausf. B;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_5;Jagdpanzer Tiger II;;;;;;;;;;;;;x
GER_ss_tank_destroyer_brigade_6;Jagdpanzer Panther II;;;;;;;;;;;;;x
##################### SS Mountain Artillery #################;;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_0;SS-Sonderverbande-Artillerie (I) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_1;SS-Sonderverbande-Artillerie (II) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_2;SS-Sonderverbande-Artillerie (III) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_3;SS-Sonderverbande-Artillerie (IV) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_4;SS-Sonderverbande-Artillerie (V) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_5;SS-Sonderverbande-Artillerie (VI) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_6;SS-Sonderverbande-Artillerie (VII) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_7;SS-Sonderverbande-Artillerie (VIII) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_8;SS-Sonderverbande-Artillerie (IX) ;;;;;;;;;;;;;x
ss_specialized_artillery_brigade_9;SS-Sonderverbande-Artillerie (X) ;;;;;;;;;;;;;x
#EOF;;;;;;;;;;;;;x
