EVTOPTA2508;Good!;;;;;;;;;;;;;x
EVTNAME2509;End of the Swedish Winter War;;;;;;;;;;;;;x
EVTDESC2509;During the Finnish Winter War there were strong Swedish sentiments in favor of the Finns, and some political leaders wanted Sweden to act accordingly and send at least an army corps to Finland.  If that had happened and Finland had made peace with the Soviet Union, then Sweden most likely would have done likewise because its strategic and political situation would have made continuing to fight the Soviet Union impossible.;;;;;;;;;;;;;x
EVTOPTA2509;Let us stop this unnecessary fighting;;;;;;;;;;;;;x
EVTOPTB2509;Let's bring them Socialism!;;;;;;;;;;;;;x
EVTNAME2510;End of the Swedish Winter War;;;;;;;;;;;;;x
EVTDESC2510;During the Finnish Winter War there were strong Swedish sentiments in favor of the Finns, and some political leaders wanted Sweden to act accordingly and send at least an army corps to Finland.  If that had happened and Finland had made peace with the Soviet Union, then Sweden most likely would have done likewise because its strategic and political situation would have made continuing to fight the Soviet Union impossible.;;;;;;;;;;;;;x
EVTOPTA2510;Accept Peace Proposal;;;;;;;;;;;;;x
EVTNAME2511;End of the Winter War - Swedes Accepts;;;;;;;;;;;;;x
EVTDESC2511;During the Finnish Winter War there were strong Swedish sentiments in favor of the Finns, and some political leaders wanted Sweden to act accordingly and send at least an army corps to Finland.  If that had happened and Finland had made peace with the Soviet Union, then Sweden most likely would have done likewise because its strategic and political situation would have made continuing to fight the Soviet Union impossible.;;;;;;;;;;;;;x
EVTOPTA2511;Good!;;;;;;;;;;;;;x
EVTNAME2512;End of the Winter War - Finns Refuse;;;;;;;;;;;;;x
EVTDESC2512;After a long and brutal struggle Soviet forces finally broke through the Finnish defenses.  Finland, a small, poor minor power had put up a valiant fight and had won great respect in the eyes of the world.  But still, a war lost was not a victory.\n The Soviet leadership had envisioned a walkover, but what they got was a bloody stalemate that required excessive force to become victory.  In such circumstances, the Soviets chose to demand the concessions they had originally sought and not to go beyond them.;;;;;;;;;;;;;x
EVTOPTA2512;They will have to pay!;;;;;;;;;;;;;x
EVTNAME2601;Attack at Mers-el-Kébir;;;;;;;;;;;;;x
EVTDESC2601;In July 1940 the British initiated "Operation Catapult."  Despite their alliance with France", the United Kingdom made the decision to attack the French fleet stationed at Mers-el-Kébir, Algeria.  France had just signed an armistice with Germany and the possibility of the Germans taking control of those ships was considered too much of a risk to leave unattended.;;;;;;;;;;;;;x
EVTOPTA2601;How dare they!;;;;;;;;;;;;;x
EVTNAME2602;The Death of King George V;The Death of King George V;Der Tod von König George V;;La muerte del Rey George V;;;;;;;;;x
EVTDESC2602;King George V of the United Kingdom passed away on January 20, 1936. King George was an active king on both the political and social-economic fronts. The Irish Free State was set up under his rule (1922) and he played a conciliatory role during the 1926 General Strike. Perhaps the most noteworthy legislation enacted under his reign was the Statute of Westminster (1931) which made it possible for Dominion parliaments to pass their own laws without royal assent from London. The Commonwealth remained linked through common allegiance to the Crown. King George V was succeeded by his son, Edward VIII.;King George V of the United Kingdom passed away on January 20, 1936. King George was an active king on both the political and social-economic fronts. The Irish Free State was set up under his rule (1922) and he played a conciliatory role during the 1926 General Strike. Perhaps the most noteworthy legislation enacted under his reign was the Statute of Westminster (1931) which made it possible for Dominion parliaments to pass their own laws without royal assent from London. The Commonwealth remained linked through common allegiance to the Crown. King George V was succeeded by his son, Edward VIII.;König George V des vereinigten Königreiches starb am 20. Januar 1936. Er war sowohl an der politischen als auch an der sozialökonomischen Front aktiv. Der freie irische Staat wurde 1922 unter seiner Herrschaft errichtet und er nahm eine vermittelnde Rolle im Generalstreik von 1926 ein. Das vielleicht bemerkenswerteste Gesetz, das unter seiner Herrschaft verabschiedet wurde, war das Statut von Westminster (1931), das es den Parlamenten der Dominions ermöglichte, ihre eigenen Gesetze ohne Zustimmung aus London zu verabschieden. Durch die gemeinsame Treue zur Krone blieb das Commonwealth jedoch weiterhin verbunden. König George V gab den Thron an seinen Sohn, Edward VIII. weiter.;;George V, Rey del Reino Unido falleció el 20 de Enero de 1936. Fue un monarca activo tanto en política como en temas socioeconómicos. El Estado Libre Irlandés se creó durante su reinado (1922) y jugó un papel conciliador durante la Huelga General de 1926. Quizás la ley más notable de cuantas aprobó durante su reinado fue el Estatuto de Westmister (1931), que permitió que los parlamentos de los Dominios pudieran aprobar sus propias leyes sin necesidad de ser aprobados por el Rey en Londres. La Commonwealth continuó unida por la común lealtad a la Corona Británica. George V fue sucedido por su hijo, Edward VIII.;;;;;;;;;x
EVTOPTA2602;OK;OK;OK;;OK;;;;;;;;;x
EVTNAME2701;Japan Puts Pressure on Siam;;;;;;;;;;;;;x
EVTDESC2701;Japan is offering us a deal while holding a knife to our throat.  They want us to join the Axis, thereby giving us a chance to reclaim the territories we lost to Britain in 1909.  Although we would be taking a great risk, non-compliance with the Japanese at this time would probably be disastrous, considering that they are poised to invade us.;;;;;;;;;;;;;x
EVTOPTA2701;Accept;;;;;;;;;;;;;x
EVTOPTB2701;Decline;;;;;;;;;;;;;x
EVTNAME2702;Siam Aligns with Japan;;;;;;;;;;;;;x
EVTDESC2702;The fall of France and the growing power of the Axis offered a perfect opportunity for Japan to pressure Siam into joining the expansive alliance.  Siam lost control of Laos and Cambodia to France in 1893 and was forced to cede parts of the Malacca peninsula to Britain in 1909.  After a little prodding, they have decided to avenge these losses.;;;;;;;;;;;;;x
EVTOPTA2702;Excellent!;;;;;;;;;;;;;x
EVTNAME2703;Siam Aligns with Japan;;;;;;;;;;;;;x
EVTDESC2703;The fall of France and the growing power of the Axis offered a perfect opportunity for Japan to pressure Siam into joining the expansive alliance.  Siam lost control of Laos and Cambodia to France in 1893 and was forced to cede parts of the Malacca peninsula to Britain in 1909.  After a little prodding, they have decided to avenge these losses.;;;;;;;;;;;;;x
EVTOPTA2703;Declare War!;;;;;;;;;;;;;x
EVTOPTB2703;Their Loss!;;;;;;;;;;;;;x
EVTNAME2801;United Front Against Soviet Aggression;;;;;;;;;;;;;x
EVTDESC2801;All of China must unite and stand together against Soviet aggression.  We cannot let these barbarian hordes overrun us while we are divided!;;;;;;;;;;;;;x
EVTOPTA2801;Agreed;;;;;;;;;;;;;x
EVTOPTB2801;There is no real need;;;;;;;;;;;;;x
EVTNAME2901;French Generals Defecting to Vichy France;;;;;;;;;;;;;x
EVTDESC2901;While a small number of French generals such as Charles De Gaulle fled to England and led the Free French Army from there, a rather large group of older French generals chose to stand with the old Field Marshal Pétain and the Vichy French Government.  Notorious commanders such as Maxime Weygand, Charles Huntziger and François Darlan will forever be remembered as traitors.;;;;;;;;;;;;;x
EVTOPTA2901;OK;;;;;;;;;;;;;x
EVTNAME3001;Bomb the Bridges Over the Meuse River;;;;;;;;;;;;;x
EVTDESC3001;In May 1940, the bridges over the Meuse River were blown up.  In an attempt to prevent German troops from continuing their advance, the Belgians had decided to destroy all the bridges crossing the river.;;;;;;;;;;;;;x
EVTOPTA3001;Go Ahead;;;;;;;;;;;;;x
EVTOPTB3001;Perhaps it's not such a good idea;;;;;;;;;;;;;x
EVTNAME3101;Changkufeng Lake Incident;;;;;;;;;;;;;x
EVTDESC3101;The power struggle between Japan and the Soviet Union occassionally flared into open battle in the Far East.  In 1938, the Japanese Imperial Army probed Soviet defences at Changkufeng Lake and fighting lasted several months.  The Japanese were impressed by the strength of Soviet artillery barrages but not by the fighting spirit of the Red Army.;;;;;;;;;;;;;x
EVTOPTA3101;The Soviet Army can be beaten;;;;;;;;;;;;;x
EVTNAME3102;Chasan Lake Incident;;;;;;;;;;;;;x
EVTDESC3102;The power struggle between Japan and the Soviet Union occassionally flared into open battle in the Far East.  In 1938, the Japanese Imperial Army probed Soviet defences at Chasan Lake and fighting lasted several months.  The lack-lustre performance of Soviet forces led to Vasilij Blucher being arrested by the NKVD and executed.;;;;;;;;;;;;;x
EVTOPTA3102;Japan remains a threat in this region;;;;;;;;;;;;;x
EVTNAME3201;Ultimatum from Italy;;;;;;;;;;;;;x
EVTDESC3201;In October 1940, Mussolini and his ministers began making plans for a future invasion of Greece.  On the 28th an ultimatum was presented to the Greeks.  Ioannis Metaxas, the Greek Prime Minister at the time, decided that war was the only option, and shortly after Italian troops launched their first attack from Albania, the Greco-Italian War began.;;;;;;;;;;;;;x
EVTOPTA3201;Then it is war;;;;;;;;;;;;;x
EVTOPTB3201;Offer Italy occupation rights;;;;;;;;;;;;;x
EVTNAME3202;Ultimatum to Greece - the Greeks Refuse;;;;;;;;;;;;;x
EVTDESC3202;In October 1940, Mussolini and his ministers began making plans for a future invasion of Greece.  On the 28th an ultimatum was presented to the Greeks.  Ioannis Metaxas, the Greek Prime Minister at the time, decided that war was the only option, and shortly after Italian troops launched their first attack from Albania, the Greco-Italian War began.;;;;;;;;;;;;;x
EVTOPTA3202;Fools!;;;;;;;;;;;;;x
EVTNAME3203;Ultimatum to Greece - the Greeks Accept;;;;;;;;;;;;;x
EVTDESC3203;In October 1940, Mussolini and his ministers began making plans for a future invasion of Greece.  On the 28th an ultimatum was presented to the Greeks.  Ioannis Metaxas, the Greek Prime Minister at the time, decided that war was the only option, and shortly after Italian troops launched their first attack from Albania, the Greco-Italian War began.;;;;;;;;;;;;;x
EVTOPTA3203;Good;;;;;;;;;;;;;x
EVTNAME3301;Political Crisis in Austria;;;;;;;;;;;;;x
EVTDESC3301;The 1920s were a turbulent period for Austria.  The clashes between left and right wing forces became increasingly violent, and eventually escalated into open revolt in July, 1927.  In 1932, Engelbert Dollfuss was elected chancellor, and under his leadership, Austria became increasingly centralized and the country began to move, more and more towards fascism.;;;;;;;;;;;;;x
EVTOPTA3301;OK;;;;;;;;;;;;;x
EVTNAME3401;Peruvian Claims on Ecuadorian Territory;;;;;;;;;;;;;x
EVTDESC3401;After several years of small, armed conflicts and ambushes between Ecuadorian and Peruvian border posts, Perú decided to declare war on Ecuador in order to gain control of the Amazonian lands beyond the Marañón river.  Ecuador was unprepared to meet the Peruvian invasion.  The Ecuadorian president's fear of being left unprotected from his political opponents led him to keep the nation's best fighting forces in Quito.\n When the much larger Peruvian army moved quickly into the southern coastal province of El Oro, the fewer than 1,800 Ecuadorian troops in the area lacked sufficient air cover, and were able to offer only limited resistance.  Peruvian forces also moved into the disputed Amazonian territory without significant opposition.;;;;;;;;;;;;;x
EVTOPTA3401;We must give in to their demands;;;;;;;;;;;;;x
EVTOPTB3401;We will fight to the end;;;;;;;;;;;;;x
EVTNAME3402;Peruvian Claims - Ecuador Accepts;;;;;;;;;;;;;x
EVTDESC3402;After several years of small, armed conflicts and ambushes between Ecuadorian and Peruvian border posts, Perú decided to declare war on Ecuador in order to gain control of the Amazonian lands beyond the Marañón river.  Ecuador was unprepared to meet the Peruvian invasion.  The Ecuadorian president's fear of being left unprotected from his political opponents led him to keep the nation's best fighting forces in Quito.\n When the much larger Peruvian army moved quickly into the southern coastal province of El Oro, the fewer than 1,800 Ecuadorian troops in the area lacked sufficient air cover, and were able to offer only limited resistance.  Peruvian forces also moved into the disputed Amazonian territory without significant opposition.;;;;;;;;;;;;;x
EVTOPTA3402;Good;;;;;;;;;;;;;x
EVTNAME3403;Peruvian Claims - Ecuador Refuses;;;;;;;;;;;;;x
EVTDESC3403;After several years of small, armed conflicts and ambushes between Ecuadorian and Peruvian border posts, Perú decided to declare war on Ecuador in order to gain control of the Amazonian lands beyond the Marañón river.  Ecuador was unprepared to meet the Peruvian invasion.  The Ecuadorian president's fear of being left unprotected from his political opponents led him to keep the nation's best fighting forces in Quito.\n When the much larger Peruvian army moved quickly into the southern coastal province of El Oro, the fewer than 1,800 Ecuadorian troops in the area lacked sufficient air cover, and were able to offer only limited resistance.  Peruvian forces also moved into the disputed Amazonian territory without significant opposition.;;;;;;;;;;;;;x
EVTOPTA3403;Prepare for war;;;;;;;;;;;;;x
EVTNAME3404;Peru at war with Ecuador;;;;;;;;;;;;;x
EVTDESC3404;After several years of small, armed conflicts and ambushes between Ecuadorian and Peruvian border posts, Perú decided to declare war on Ecuador in order to gain control of the Amazonian lands beyond the Marañón river.  Ecuador was unprepared to meet the Peruvian invasion.  The Ecuadorian president's fear of being left unprotected from his political opponents led him to keep the nation's best fighting forces in Quito.\n When the much larger Peruvian army moved quickly into the southern coastal province of El Oro, the fewer than 1,800 Ecuadorian troops in the area lacked sufficient air cover, and were able to offer only limited resistance.  Peruvian forces also moved into the disputed Amazonian territory without significant opposition.;;;;;;;;;;;;;x
EVTOPTA3404;We must remain neutral;;;;;;;;;;;;;x
EVTOPTB3404;Support Ecuador;;;;;;;;;;;;;x
EVTNAME5001;Parliamentary Scandal;;;;;;;;;;;;;x
EVTDESC5001;Last week we had the displeasure of disclosing certain suspect activities relating to a prominent figure in the Government.  This week the minister concerned failed to make a public speech denying his involvement in the scandal.  However, an expert reporter of one of the national radio stations managed to press the minister into more or less confessing that he has not only lied to the public about his involvement, but also that he has been lying to the High Court on several occasions.  Our political specialists tell us that this most probably will force the Head of Government to re-shuffle his cabinet.;;;;;;;;;;;;;x
EVTOPTA5001;OK;;;;;;;;;;;;;x
EVTNAME5002;Great War Demonstration;;;;;;;;;;;;;x
EVTDESC5002;A great war demonstration was held today in the capital.  Tens of thousands of people cheered cabinet members and members of the opposition as they all met to speak to the public at today's event.  The Head of Government and the leader of the opposition both spoke against the oppressors and announced that this country will never again accept such acts of evil as those that took place during the last year.  The Head of State also told the people to rally behind the Government and to support the necessary measures designed to restore peace in the world and defend democracy.;;;;;;;;;;;;;x
EVTOPTA5002;Great;;;;;;;;;;;;;x
EVTNAME5003;Great Peace Demonstration;;;;;;;;;;;;;x
EVTDESC5003;A great Peace Demonstration was held today in the capital when tens of thousands of people cheered the cabinet members and members of the opposition as they all met to speak to the public at today's event. The Head of Government and the leader of the opposition both spoke against involving the country in war and announced that this country will never agree to be dragged into a conflict against its will.  The Head of State also spoke, telling the people to rally behind the Government and to support the necessary measures designed to defend Democracy and keep the Motherland out of the war.;;;;;;;;;;;;;x
EVTOPTA5003;Great;;;;;;;;;;;;;x
EVTNAME5004;Famous War Hero Returns;;;;;;;;;;;;;x
EVTDESC5004;A famous war hero returning from the front on leave has published a critical and radical article on the conduct of the war raising his voice in favour of a different route to victory.  It has been said in many quarters that there is something to what the war hero says and some say that certain "old gents" should be forced to resign.;;;;;;;;;;;;;x
EVTOPTA5004;Find a way to silence those kinds of remarks;;;;;;;;;;;;;x
EVTOPTB5004;Let him talk. It makes no difference;;;;;;;;;;;;;x
EVTNAME5005;Government Nationalizes Private Sector;;;;;;;;;;;;;x
EVTDESC5005;In a public address today, our Leader has told the nation that he would no longer accept certain disloyal elements profiting at the expense of the People.  In a side note to Government Decree NO:3256b, we have found that 16 formerly semi-privately run companies have been expropriated by the Ministry of Public Relations.;;;;;;;;;;;;;x
EVTOPTA5005;OK;;;;;;;;;;;;;x
EVTNAME5006;Major Worker Strike;;;;;;;;;;;;;x
EVTDESC5006;A major strike broke out this weekend in one of the country’s largest industrial complexes.  Union leaders say that they will continue their fight until the current government gives in to their demands.;;;;;;;;;;;;;x
EVTOPTA5006;It's hardly anything to worry about;;;;;;;;;;;;;x
EVTOPTB5006;Find and arrest the strike leaders;;;;;;;;;;;;;x
EVTNAME5008;Rogue Politician;;;;;;;;;;;;;x
EVTDESC5008;It has long been known that a certain minister has held views that differ from the rest of the government in some areas.  However now the minister in question has announced that he will enter into a debate about those views.  He says: "Telling the truth and telling it well can never be wrong.  Basically that is what this country is about.";;;;;;;;;;;;;x
EVTOPTA5008;Give him your support;;;;;;;;;;;;;x
EVTOPTB5008;Ignore him;;;;;;;;;;;;;x
EVTNAME5009;Outlaw the Communist Parties;;;;;;;;;;;;;x
EVTDESC5009;Today Parliament will consider last week's proposal for outlawing the Communist Party made by a Member of Parliament known for his conservatism.  "The tendencies are", comments our political specialist "that this proposal will fail because too few members really want to limit freedom of speech to this degree.";;;;;;;;;;;;;x
EVTOPTA5009;Give it your support;;;;;;;;;;;;;x
EVTOPTB5009;Oppose any ideas of that kind;;;;;;;;;;;;;x
EVTNAME5010;Outlaw the Fascist Parties;;;;;;;;;;;;;x
EVTDESC5010;Today the Parliament will consider last week's proposal for outlawing the Fascist Party made by a Member of Parliament known for his liberalism.  "The tendencies are", comments our political specialist "that this proposal will fail because too few members really want to limit freedom of speech to this degree.";;;;;;;;;;;;;x
EVTOPTA5010;Give it your support;;;;;;;;;;;;;x
EVTOPTB5010;Oppose any ideas of that kind;;;;;;;;;;;;;x
EVTNAME5012;Clashes Between Paramilitary troops;;;;;;;;;;;;;x
EVTDESC5012;High unemployment and political dissent have left our country in a very fractious state.  Several political parties have decided to establish paramilitary forces to protect their party's interests and convince voters to give them their support.  As a consequence, politically motivated assassinations and conflicts between left- and right-wing troops have become a daily occurrence.;;;;;;;;;;;;;x
EVTOPTA5012;Do something about it;;;;;;;;;;;;;x
EVTOPTB5012;What for?;;;;;;;;;;;;;x
EVTNAME5013;Re-organization of the War Ministry;;;;;;;;;;;;;x
EVTDESC5013;The administration of the war ministry has been quite dissatisfactory lately, to say the least.  Unfortunately, this view isn't shared by all members of the government.  On the bright side, one of your highest ranking officers has offered to arrange a minor scandal, just to give a reorganization of the ministry some legitimacy.;;;;;;;;;;;;;x
EVTOPTA5013;We need more ministers like him;;;;;;;;;;;;;x
EVTOPTB5013;That's just ridiculous;;;;;;;;;;;;;x
EVTNAME5014;Strike Against Forced Conscription Policy;;;;;;;;;;;;;x
EVTDESC5014;The idea of a forced conscription policy does not seem to sit well with some of our citizens.  A few smaller groups have already organized a general strike and it seems to gain new followers at a worrying speed.  It might be best to round up the strike leaders as soon as possible to prevent any further escalation of protests.;;;;;;;;;;;;;x
EVTOPTA5014;Give it the highest priority;;;;;;;;;;;;;x
EVTOPTB5014;It's nothing to worry about;;;;;;;;;;;;;x
EVTNAME5015;Control Extremist Political Movements;;;;;;;;;;;;;x
EVTDESC5015;It is clear that we need to take harder measures to control political extremist movements.  A suggestion has been put forward for a law that would ban political marches without governmental consent, and prohibit the organization and training of groups with the aim of usurping the functions of the police or armed forces.;;;;;;;;;;;;;x
EVTOPTA5015;Give your consent;;;;;;;;;;;;;x
EVTOPTB5015;That's taking it too far;;;;;;;;;;;;;x
EVTNAME5016;Emergency Legislation;;;;;;;;;;;;;x
EVTDESC5016;There have been intense discussions the past couple of days regarding the introduction of emergency legislation.  War seems all but inevitable at this stage, but by introducing new defence regulations, the government would be able to prosecute such a war much more effectively.;;;;;;;;;;;;;x
EVTOPTA5016;Give it a go;;;;;;;;;;;;;x
EVTOPTB5016;Find some other solution;;;;;;;;;;;;;x
EVTNAME5017;Anti-Terrorist Measures;;;;;;;;;;;;;x
EVTDESC5017;Last night a fire broke out in the parliamentary headquarters.  The incident has been labeled arson, and it has been established that political motives were behind the act.  To prevent such acts from occurring in the future a decree has been put forward to protect our people and state against such terrorist acts in the future, by increasing the government's power and imposing further restrictions on civil liberties.;;;;;;;;;;;;;x
EVTOPTA5017;It's about time;;;;;;;;;;;;;x
EVTNAME5018;Prohibit the Establishment of New Parties;;;;;;;;;;;;;x
EVTDESC5018;There has been an ongoing discussion in our government for some time now in regards to whether new organizations, such as trade unions and political parties, should be allowed to form or not.  Several of our ministers are of the opinion that it poses too much of a threat to our current government, and that it would be better instead to impose certain restrictions and increase control of those aspects of life.;;;;;;;;;;;;;x
EVTOPTA5018;...and not a day too early;;;;;;;;;;;;;x
EVTOPTB5018;It seems a bit extreme;;;;;;;;;;;;;x
EVTNAME5019;Political Feuds within the Government;;;;;;;;;;;;;x
EVTDESC5019;Two of our ministers seem unable to come to an agreement in regards to who's in control of the propaganda press.  A few days ago their petty issues even led to armed conflict between the supporters of the respective ministers.  It would seem wise to intervene and stop this nonsense, since they obviously seem unable to solve the issue on their own.;;;;;;;;;;;;;x
EVTOPTA5019;Ridiculous!;;;;;;;;;;;;;x
EVTNAME5020;Assassination Attempt of Minister;;;;;;;;;;;;;x
EVTDESC5020;One of our ministers was the target of an assassination attempt a few hours ago.  It's still unclear who was behind the attack, but suspicions have been raised towards a member of the Communist Party.  Further investigations will be necessary of course, before we can establish if he's the real perpetrator.;;;;;;;;;;;;;x
EVTOPTA5020;OK;;;;;;;;;;;;;x
EVTNAME5021;Assassination Attempt of Minister;;;;;;;;;;;;;x
EVTDESC5021;One of our ministers was the target of an assassination attempt a few hours ago.  It's still unclear who was behind the attack, but suspicions have been raised towards a member of the right-wing party.  Further investigations will be necessary of course, before we can establish if he's the real perpetrator.;;;;;;;;;;;;;x
EVTOPTA5021;OK;;;;;;;;;;;;;x
EVTNAME5022;Illegal Printing;;;;;;;;;;;;;x
EVTDESC5022;We have just received reports from the secret police, that a printing press has been found in a warehouse, just outside the city. Several documents and pamphlets, criticizing the policies of our government were also discovered, leading the police to conclude that the warehouse has been used as some kind of hub for meetings and the distribution of political material.;;;;;;;;;;;;;x
EVTOPTA5022;Increase efforts to track them down;;;;;;;;;;;;;x
EVTOPTB5022;There are more pressing matters;;;;;;;;;;;;;x
EVTNAME5023;Intelligence Network;;;;;;;;;;;;;x
EVTDESC5023;The matter of intelligence agencies has been discussed intensely during the week.  Most members of our government are of the opinion that the scope and power of our existing agencies should be vastly increased.  It has also been proposed that we put considerable focus on the establishment of new networks in most of the major countries, to ensure that they view us as favourably as they ought to do.;;;;;;;;;;;;;x
EVTOPTA5023;Of course;;;;;;;;;;;;;x
EVTOPTB5023;That won't be necessary;;;;;;;;;;;;;x
EVTNAME5024;Minister Cooperating with Revolutionary Movements;;;;;;;;;;;;;x
EVTDESC5024;We have just been informed that one our ministers might be one of the key conspirators in a planned coup d'état.  According to witnesses, the minister has spent the last few months sending secret instructions to various military units that were to partake in the uprising.  We have no information of his exact whereabouts at the moment, but according to the same witnesses, it shouldn't be too hard to track him down.;;;;;;;;;;;;;x
EVTOPTA5024;Find him, whatever it takes;;;;;;;;;;;;;x
EVTOPTB5024;It's no use;;;;;;;;;;;;;x
EVTNAME5025;Strike Against Forced Conscription Policy;;;;;;;;;;;;;x
EVTDESC5025;The decision to incorporate the youth from certain occupied territories into our armed forces has met with fierce resistance in some areas.  A resistance movement has already been organized in one of the larger cities and according to recent reports, it has grown considerably the last couple of days.  If this is allowed to continue, it won't take long before the whole administration comes to a standstill.;;;;;;;;;;;;;x
EVTOPTA5025;Give it the highest priority;;;;;;;;;;;;;x
EVTOPTB5025;Send some troops to deal with it;;;;;;;;;;;;;x
EVTNAME5026;Resistance Movement Infiltrated;;;;;;;;;;;;;x
EVTDESC5026;One of our intelligence agencies has just informed us that a member of their's has managed to infiltrate one of the larger resistance movements.  They want to know how you want them to proceed.  It might be better to wait for a while, and let the insider gather some more information before we bring them down.;;;;;;;;;;;;;x
EVTOPTA5026;There's no point in waiting;;;;;;;;;;;;;x
EVTOPTB5026;We'll wait;;;;;;;;;;;;;x
EVTNAME5027;Re-organization of the Foreign Ministry;;;;;;;;;;;;;x
EVTDESC5027;The head of the Foreign Ministry is of the firm belief that the ministry is in need of some restructuring.  In his opinion, some of the senior diplomats are too hesitant towards change, and therefore not up to par with our country's current demands.  He is convinced that replacing some of the more troublesome ministers would improve the situation considerably.  He has already composed a list of possible candidates, loyal men that are known to favour more aggressive policies.;;;;;;;;;;;;;x
EVTOPTA5027;Good initiative;;;;;;;;;;;;;x
EVTOPTB5027;There's no need;;;;;;;;;;;;;x
EVTNAME5028;Retaliation;;;;;;;;;;;;;x
EVTDESC5028;The house of our Minister of Intelligence was set on fire late last night.  It is believed that the attack was in retaliation for our purported attack on the leader of the opposition party a short while back.  It is very likely that the group responsible for the act, belongs to a small extremist group of the party, and did not act on the orders of the party as a whole.  Fortunately nobody was injured.;;;;;;;;;;;;;x
EVTOPTA5028;We have to put an end to this;;;;;;;;;;;;;x
EVTNAME5029;Corruption Within the Police Force;;;;;;;;;;;;;x
EVTDESC5029;We have long suspected that the main interest of certain members of our police force no longer lies in just protecting our citizens and state, but rather in empowering themselves within the local community.  Some internal restructuring might be needed to weaken these individuals and restore the overall efficiency of the force.;;;;;;;;;;;;;x
EVTOPTA5029;That seems a bit overly ambitious;;;;;;;;;;;;;x
EVTOPTB5029;Do it;;;;;;;;;;;;;x
EVTNAME5030;Unauthorized Demonstration;;;;;;;;;;;;;x
EVTDESC5030;Reports have just reached us that an unauthorized demonstration in the city centre has developed into a full fledged riot.  Several shops and local businesses have been completely plundered or severely damaged.  The local police have been unable to restore order and are in desperate need of reinforcements.;;;;;;;;;;;;;x
EVTOPTA5030;Send reinforcements;;;;;;;;;;;;;x
EVTOPTB5030;They can handle it;;;;;;;;;;;;;x
EVTNAME5031;Resistance Leader Tries to Flee the Country;;;;;;;;;;;;;x
EVTDESC5031;We have just been informed that the leader of one of the major resistance movements attempted to flee the country last night.  Luckily, he was apprehended close to the border, as one of his men betrayed him before he had a chance to cross.  There are some speculations that an attack was planned as soon as he was safe, but so far he hasn't revealed anything.  His interrogation will continue and we should take extra precaution the next couple of days.;;;;;;;;;;;;;x
EVTOPTA5031;Of course;;;;;;;;;;;;;x
EVTNAME5032;Assassination Attempt of Opposition Leader;;;;;;;;;;;;;x
EVTDESC5032;The leader of the largest opposition party was the target of an assassination attempt late last night.  Naturally, suspicions have been raised towards our party members, and as a consequence riots have erupted on the streets between our followers and groups supporting the opposition.;;;;;;;;;;;;;x
EVTOPTA5032;Do what you can to calm things down;;;;;;;;;;;;;x
EVTOPTB5032;Let the army handle it;;;;;;;;;;;;;x
EVTNAME5033;Weapons found amongst rail freight;;;;;;;;;;;;;x
EVTDESC5033;Our secret police force made a major find this morning.  A large amount of weapons was found on one of the trains leaving the capitol early this morning.  The train was heading towards a minor city just a few miles from here, alledged to be the main camp for a small resistance group.  Perhaps it's about time we paid them a visit.;;;;;;;;;;;;;x
EVTOPTA5033;Send some troops to investigate;;;;;;;;;;;;;x
EVTOPTB5033;Don't bother. It's just a minor group;;;;;;;;;;;;;x
EVTNAME5034;Bribed Minister;;;;;;;;;;;;;x
EVTDESC5034;A member of our government has been accused of cooperating with the opposition party.  According to the source, the minister in question has accepted bribes, more than once, to make sure certain proposals are rejected.  Naturally, the minister himself denies any involvement.;;;;;;;;;;;;;x
EVTOPTA5034;Defend him;;;;;;;;;;;;;x
EVTOPTB5034;Give him a new position;;;;;;;;;;;;;x
EVTNAME5035;Rigged Elections;;;;;;;;;;;;;x
EVTDESC5035;The largest opposition party made a public speech earlier today, accusing us of intimidating voters and trying to rig elections in our favour.  We have to convince people somehow, that there's no truth to these accusations, and that the right party is in fact ruling this country.;;;;;;;;;;;;;x
EVTOPTA5035;Prepare a speech;;;;;;;;;;;;;x
EVTNAME5036;Leak Within the Government;;;;;;;;;;;;;x
EVTDESC5036;We have reasons to believe that someone within the government has been leaking sensitive information.  There have been too many situations lately where our enemies have seemed to be a little bit too prepared to just be a coincidence.  A preliminary investigation is already under way, but so far nothing has been found that could prove anything.;;;;;;;;;;;;;x
EVTOPTA5036;It's probably nothing;;;;;;;;;;;;;x
EVTOPTB5036;Increase your efforts;;;;;;;;;;;;;x
EVTNAME5037;Foreign Nation Supports Opposition Party;;;;;;;;;;;;;x
EVTDESC5037;Our intelligence agency has just informed us that they suspect that some foreign country is supporting one of the opposition parties financially.  It would certainly explain that party's sudden increase of resources.  Depending on the amount of support they actually receive, this could pose some real problems for us in the future.;;;;;;;;;;;;;x
EVTOPTA5037;Continue the investigation;;;;;;;;;;;;;x
EVTOPTB5037;There are other things to worry about;;;;;;;;;;;;;x
parliamentary_scandal;Parliamentary Scandal;;;;;;;;;;;;;x
desc_parliamentary_scandal;We have had the displeasure of disclosing certain suspect activities relating to a prominent figure in the Government.;;;;;;;;;;;;;x
great_war_manifestation;Great War Manifestation;;;;;;;;;;;;;x
desc_great_war_manifestation;A great war demonstration has been held in our capital.;;;;;;;;;;;;;x
great_peace_manifestation;Great Peace Manifestation;;;;;;;;;;;;;x
desc_great_peace_manifestation;A great Peace Demonstration has been held in our capital.;;;;;;;;;;;;;x
