###########################################################;;;;;;;;;;;;;x
FRA_destroyer_technology_0;WWI Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_1;STCN 1918 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_2;STCN 1930 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_3;STCN 1932 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_technology_4;STCN 1934 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_0;;;;;;;;;;;;;;x
FRA_destroyer_class_1;STCN 1936 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_2;STCN 1938 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_3;STCN 1940 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_4;STCN 1942 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_5;STCN 1944 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_6;STCN 1946 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_7;STCN 1948 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_destroyer_class_8;STCN 1950 Destroyer Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_0;;;;;;;;;;;;;;x
FRA_frigate_class_1;STCN 1939 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_2;STCN 1940 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_3;STCN 1942 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_4;STCN 1944 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_5;STCN 1946 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_6;STCN 1948 Frigate Blueprint;;;;;;;;;;;;;x
FRA_frigate_class_7;STCN 1950 Frigate Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_0;;;;;;;;;;;;;;x
FRA_torpedo_boat_class_1;STCN 1918 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_2;STCN 1932 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_3;STCN 1934 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_4;STCN 1936 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_5;STCN 1938 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_6;STCN 1940 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_7;STCN 1942 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_8;STCN 1944 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_9;STCN 1946 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_10;STCN 1948 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_torpedo_boat_class_11;STCN 1950 Torpedo Boat Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_0;;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_1;STCN 1918 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_2;STCN 1932 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_3;STCN 1934 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_4;STCN 1936 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_5;STCN 1938 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_6;STCN 1940 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_7;STCN 1942 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_8;STCN 1944 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_9;STCN 1946 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_10;STCN 1948 MTB Blueprint;;;;;;;;;;;;;x
FRA_motor_torpedo_boat_class_11;STCN 1950 MTB Blueprint;;;;;;;;;;;;;x
FRA_capital_ship_boilers_3;20x Guyot-Du Temple, 21 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_4;6x Indret, 27 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_5;8x Indret, 30 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_6;8x Imp. Indret, 33 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_7;8x Imp. Indret, 35 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_8;10x Imp. Indret, 35 atm;;;;;;;;;;;;;;x
FRA_capital_ship_boilers_9;10x Imp. Indret, 40 atm;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_1;Turbines Parsons Mle 1912;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_2;Turbines Parsons Mle 1913;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_3;Turbines Rateau Mle 1914;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_4;Turbines Rateau-Bretagne Mle 1938;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_5;Turbines Rateau-Bretagne Mle 1939;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_6;Turbines Rateau-Bretagne Mle 1942;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_7;Turbines Rateau-Bretagne Mle 1944;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_8;Turbines Rateau-Bretagne Mle 1947;;;;;;;;;;;;;;x
FRA_capital_ship_turbines_9;Turbines Rateau-Bretagne Mle 1950;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_1;3 Bladed Bronze, 3.3m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_2;3 Bladed Bronze, 3.5m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_3;3 Bladed Bronze, 3.7m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_4;3 Bladed Bronze, 4.2m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_5;4 Bladed Bronze, 4.5m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_6;4 Bladed Bronze, 4.7m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_7;4 Bladed Bronze, 5.1m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_8;4 Bladed Bronze, 5.5m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_screws_optimisation_9;4 Bladed Bronze, 6.0m pitch;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_1;1x Balanced, 30m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_2;1x Balanced, 32m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_3;1x Balanced, 35m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_4;1x Semi-Balanced, 35.5m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_5;1x Semi-Balanced, 40m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_6;1x Semi-Balanced, 42m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_7;1x Semi-Balanced, 44m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_8;1x Semi-Balanced, 46m2;;;;;;;;;;;;;;x
FRA_capital_ship_rudder_optimisation_9;1x Semi-Balanced, 48m2;;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_1;STCN Hull Shape Blueprint 1918;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_2;STCN Hull Shape Blueprint 1930;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_3;STCN Hull Shape Blueprint 1933;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_4;STCN Hull Shape Blueprint 1936;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_5;STCN Hull Shape Blueprint 1939;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_6;STCN Hull Shape Blueprint 1942;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_7;STCN Hull Shape Blueprint 1945;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_8;STCN Hull Shape Blueprint 1948;;;;;;;;;;;;;x
FRA_capital_ship_hull_shape_optimisation_9;STCN Hull Shape Blueprint 1951;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_1;Turret: 200mm Barbettes: 160mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_2;Turret: 230mm Barbettes: 180mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_3;Turret: 330mm Barbettes: 310mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_4;Turret: 340mm Barbettes: 300mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_5;Turret: 380mm Barbettes: 380mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_6;Turret: 406mm Barbettes: 406mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_7;Turret: 430mm Barbettes: 406mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_8;Turret: 430mm Barbettes: 430mm;;;;;;;;;;;;;;x
FRA_battlecruiser_armour_thickness_9;Turret: 457mm Barbettes: 457mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_1;Turret: 340mm Barbettes: 230mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_2;Turret: 340mm Barbettes: 250mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_3;Turret: 340mm Barbettes: 300mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_4;Turret: 430mm Barbettes: 405mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_5;Turret: 450mm Barbettes: 400mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_6;Turret: 450mm Barbettes: 430mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_7;Turret: 475mm Barbettes: 430mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_8;Turret: 475mm Barbettes: 450mm;;;;;;;;;;;;;;x
FRA_battleship_armour_thickness_9;Turret: 475mm Barbettes: 475mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_1;Turret: 508mm Barbettes: 508mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_2;Turret: 533mm Barbettes: 533mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_3;Turret: 558mm Barbettes: 558mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_4;Turret: 571mm Barbettes: 571mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_5;Turret: 584mm Barbettes: 584mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_armour_thickness_6;Turret: 609mm Barbettes: 609mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_1;BC: 200mm / BB: 270mm / SHBB: 400mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_2;BC: 220mm / BB: 300mm / SHBB: 450mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_3;BC: 230mm / BB: 315mm / SHBB: 500mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_4;BC: 240mm / BB: 330mm / SHBB: 550mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_5;BC: 280mm / BB: 360mm / SHBB: 600mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_6;BC: 305mm / BB: 380mm / SHBB: 650mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_7;BC: 356mm / BB: 380mm / SHBB: 700mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_8;BC: 380mm / BB: 406mm / SHBB: 725mm;;;;;;;;;;;;;;x
FRA_capital_ship_vertical_protection_9;BC: 406mm / BB: 457mm / SHBB: 750mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_1;BC: 50mm / BB: 90mm / SHBB: 230mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_2;BC: 60mm / BB: 90mm / SHBB: 250mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_3;BC: 115mm / BB: 110mm / SHBB: 280mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_4;BC: 120mm / BB: 150mm / SHBB: 305mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_5;BC: 155mm / BB: 170mm / SHBB: 305mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_6;BC: 180mm / BB: 200mm / SHBB: 330mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_7;BC: 203mm / BB: 230mm / SHBB: 350mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_8;BC: 203mm / BB: 260mm / SHBB: 380mm;;;;;;;;;;;;;;x
FRA_capital_ship_horizontal_protection_9;BC: 215mm / BB: 290mm / SHBB: 410mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_1;BC: 2.5m/00mm / BB: 2.0m/30mm / SHBB: 7m/76mm;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_2;BC: 3.0m/40mm / BB: 2.5m/30mm / SHBB: 7m/101mm;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_3;BC: 3.0m/40mm / BB: 3.0m/40mm / SHBB: 7.5m/127mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_4;BC: 6.0m/40mm / BB: 7.0m/40mm / SHBB: 7.5m/152mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_5;BC: 7.0m/60mm / BB: 7.5m/60mm / SHBB: 8m/177mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_6;BC: 7.0m/70mm / BB: 8.0m/80mm / SHBB: 8m/203mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_7;BC: 7.5m/70mm / BB: 8.0m/90mm / SHBB: 8m/203mm;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_8;BC: 7.5m/80mm / BB: 8.0m/100mm / SHBB: 9m/215;;;;;;;;;;;;;;x
FRA_capital_ship_torpedo_protection_9;BC: 8.0m/90mm / BB: 8.0m/110mm / SHBB: 9m/215mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_1;BC: 150mm / BB: 250mm / SHBB: 410mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_2;BC: 150mm / BB: 266mm / SHBB: 450mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_3;BC: 210mm / BB: 300mm / SHBB: 500mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_4;BC: 220mm / BB: 340mm / SHBB: 550mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_5;BC: 280mm / BB: 350mm / SHBB: 600mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_6;BC: 305mm / BB: 350mm / SHBB: 620mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_7;BC: 320mm / BB: 380mm / SHBB: 650mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_8;BC: 320mm / BB: 400mm / SHBB: 675mm;;;;;;;;;;;;;;x
FRA_capital_ship_bulkheads_thickness_9;BC: 356mm / BB: 420mm / SHBB: 700mm;;;;;;;;;;;;;;x
FRA_super_heavy_battleship_technology_1;STCN Super Heavy Battleship Blueprint 1940;;;;;;;;;;;;;x
FRA_super_heavy_battleship_technology_2;STCN Super Heavy Battleship Blueprint 1942;;;;;;;;;;;;;x
FRA_super_heavy_battleship_technology_3;STCN Super Heavy Battleship Blueprint 1945;;;;;;;;;;;;;x
FRA_super_heavy_battleship_technology_4;STCN Super Heavy Battleship Blueprint 1948;;;;;;;;;;;;;x
FRA_super_heavy_battleship_technology_5;STCN Super Heavy Battleship Blueprint 1951;;;;;;;;;;;;;x
FRA_fast_battleship_1;STCN Fast Battleship Concept;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_1;DEM;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_2;DEM-1;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_3;DRBV 11;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_4;DRBV 12;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_5;DRBV 13;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_6;DRBV 14;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_7;DRBV 15;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_8;DRBV 17;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_9;DRBV 18;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_10;DRBV 19;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_11;DRBV 20;;;;;;;;;;;;;;x
FRA_largewarship_surface_radar_12;DRBV 21;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_1;DEM-1;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_2;DRBV 11A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_3;DRBV 12A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_4;DRBV 13A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_5;DRBV 14A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_6;DRBV 15A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_7;DRBV 16A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_8;DRBV 17A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_9;DRBV 18A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_10;DRBV 19A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_11;DRBV 20A;;;;;;;;;;;;;;x
FRA_largewarship_air_detection_radar_12;DRBV 21A;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_1;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_2;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_3;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_4;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_5;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_6;;;;;;;;;;;;;;;x
FRA_capitalship_damage_control_7;;;;;;;;;;;;;;;x
FRA_fire_control_computer_1;4.57m Barr & Stroud, Table de tir Saint-Chamond Mle 1912;;;;;;;;;;;;;;x
FRA_fire_control_computer_2;6m Barr & Stroud Mle 1927, Table de tir Saint-Chamond Mle 1932;;;;;;;;;;;;;;x
FRA_fire_control_computer_3;10m Barr & Stroud Mle 1935, Table de tir Saint-Chamond Mle 1936;;;;;;;;;;;;;;x
FRA_fire_control_computer_4;10m Barr & Stroud Mle 1939, Table de tir Saint-Chamond Mle 1938;;;;;;;;;;;;;;x
FRA_fire_control_computer_5;10m Barr & Stroud Mle 1942, Table de tir Saint-Chamond Mle 1942;;;;;;;;;;;;;;x
FRA_fire_control_computer_6;10m Barr & Stroud Mle 1945, Table de tir Saint-Chamond Mle 1945;;;;;;;;;;;;;;x
FRA_fire_control_computer_7;10m Barr & Stroud Mle 1948, Table de tir Saint-Chamond Mle 1948;;;;;;;;;;;;;;x
FRA_AAA_control_computer_1;AA directors Mle 1935;;;;;;;;;;;;;;x
FRA_AAA_control_computer_2;AA directors Mle 1940;;;;;;;;;;;;;;x
FRA_AAA_control_computer_3;AA directors Mle 1942;;;;;;;;;;;;;;x
FRA_AAA_control_computer_4;AA directors Mle 1944, DRBV 12A radar;;;;;;;;;;;;;;x
FRA_AAA_control_computer_5;AA directors Mle 1946, DRBV 14A radar;;;;;;;;;;;;;;x
FRA_AAA_control_computer_6;AA directors Mle 1948, DRBV 15A radar;;;;;;;;;;;;;;x
FRA_AAA_control_computer_7;AA directors Mle 1950, DRBV 17A radar;;;;;;;;;;;;;;x
FRA_floatplane_dev_scout_1;Gourdou-Leseurre GL-810 / GL-812;;;;;;;;;;;;;;x
FRA_floatplane_dev_scout_2;Gourdou-Leseurre GL-832;;;;;;;;;;;;;;x
FRA_floatplane_dev_scout_3;Loire 130;;;;;;;;;;;;;;x
FRA_floatplane_dev_scout_4;Morane-Saulnier MS-500;;;;;;;;;;;;;;x
FRA_floatplane_dev_torpedo_1;Gourdou-Leseurre GL-810 / GL-812;;;;;;;;;;;;;;x
FRA_floatplane_dev_torpedo_2;Gourdou-Leseurre GL-832;;;;;;;;;;;;;;x
FRA_floatplane_dev_torpedo_3;Loire 130;;;;;;;;;;;;;;x
FRA_floatplane_dev_torpedo_4;Morane-Saulnier MS-500;;;;;;;;;;;;;;x
FRA_floatplane_dev_fighter_1;Gourdou-Leseurre GL-810 / GL-812;;;;;;;;;;;;;;x
FRA_floatplane_dev_fighter_2;Gourdou-Leseurre GL-832;;;;;;;;;;;;;;x
FRA_floatplane_dev_fighter_3;Loire 130;;;;;;;;;;;;;;x
FRA_floatplane_dev_fighter_4;Morane-Saulnier MS-500;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_1;37mm/50 Mle 1925, Hotchkiss 13.2mm Mle 1929;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_2;37mm/50 Mle 1933, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_3;37mm/50 CAD Mle 1933, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_4;37mm/50 CAD Mle 1933, 25mm Hotchkiss Mle 1938;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_5;37mm CAD Mle 1933/39, 25mm Hotchkiss Mle 1939/40;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_6;37mm CAD Mle 1939, 25mm Hotchkiss Mle 1940;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_7;37mm CAD Mle 1942, 25mm Hotchkiss Mle 1943;;;;;;;;;;;;;;x
FRA_capital_ship_light_anti_air_artillery_8;37mm CAD Mle 1945, 25mm Hotchkiss Mle 1946;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_1;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_2;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_3;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_4;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_5;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_6;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_7;;;;;;;;;;;;;;x
FRA_capital_ship_medium_anti_air_artilery_8;;;;;;;;;;;;;;x
FRA_capital_ship_heavy_anti_air_artillery_1;130mm/45 Mle 1932;;;;;;;;;;;;;;x
FRA_capital_ship_heavy_anti_air_artillery_2;130mm/45 Mle 1932, 100mm/45 Mle 1930;;;;;;;;;;;;;;x
FRA_capital_ship_heavy_anti_air_artillery_3;130mm/45 Mle 1940, 100mm/45 Mle 1940;;;;;;;;;;;;;;x
FRA_capital_ship_heavy_anti_air_artillery_4;130mm/50 Mle 1943, 100mm/50 Mle 1943;;;;;;;;;;;;;;x
FRA_capital_ship_heavy_anti_air_artillery_5;130mm/50 Mle 1946;;;;;;;;;;;;;;x
FRA#########################################################################;;;;;;;;;;;;;x
FRA_light_carrier_technology_0;;;;;;;;;;;;;;x
FRA_light_carrier_technology_1;STCN 1918 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_2;STCN 1931 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_3;STCN 1934 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_4;STCN 1937 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_5;STCN 1940 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_6;STCN 1943 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_7;STCN 1946 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_8;STCN 1949 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_light_carrier_technology_9;STCN 1952 Light Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_technology_1;STCN 1918 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_technology_2;STCN 1930 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_technology_3;STCN 1933 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_1;STCN 1936 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_2;STCN 1939 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_3;STCN 1942 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_4;STCN 1945 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_5;STCN 1948 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_class_6;STCN 1951 Fleet Carrier Blueprint;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_1;37mm/50 Mle 1925, Hotchkiss 13.2mm Mle 1929;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_2;37mm/50 Mle 1933, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_3;37mm/50 CAD Mle 1933, 13.2mm Hotchkiss Mle 1929;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_4;37mm/50 CAD Mle 1933, 25mm Hotchkiss Mle 1938;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_5;37mm CAD Mle 1933/39, 25mm Hotchkiss Mle 1939/40;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_6;37mm CAD Mle 1939, 25mm Hotchkiss Mle 1940;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_7;37mm CAD Mle 1942, 25mm Hotchkiss Mle 1943;;;;;;;;;;;;;;x
FRA_carrier_light_anti_air_artillery_8;37mm CAD Mle 1945, 25mm Hotchkiss Mle 1946;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_1;130mm/45 Mle 1932;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_2;130mm/45 Mle 1932, 100mm/45 Mle 1930;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_3;130mm/45 Mle 1940, 100mm/45 Mle 1940;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_4;130mm/50 Mle 1943, 100mm/50 Mle 1943;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_5;130mm/50 Mle 1946;;;;;;;;;;;;;;x
FRA_carrier_heavy_anti_air_artillery_6;130mm/50 Mle 1947;;;;;;;;;;;;;;x
FRA_carrier_screws_optimisation_1;4 Bladed Manganese 3.5m, 3.5m pitch;;;;;;;;;;;;;;x
FRA_carrier_screws_optimisation_2;4 Bladed Manganese 3.7m, 3.8m pitch;;;;;;;;;;;;;;x
FRA_carrier_screws_optimisation_3;4 Bladed Manganese 3.9m, 4.1m pitch;;;;;;;;;;;;;;x
