# MODEL_TAG;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# Unit names;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
ENG_armor_brigade_8;FV4200 Centurion Mk.I;;;;;;;;;;;;;x45
ENG_armor_brigade_9;FV4200 Centurion Mk.I;;;;;;;;;;;;;x
ENG_armor_brigade_10;FV4200 Centurion Mk.II;;;;;;;;;;;;;x
ENG_armor_brigade_11;FV4011 Centurion Mk.III;;;;;;;;;;;;;x
##################### Armor Bat #################;;;;;;;;;;;;;;x
ENG_armor_bat_0;Medium Mk.II;;;;;;;;;;;;;x
ENG_armor_bat_1;A9 Cruiser Mk.I;;;;;;;;;;;;;x
ENG_armor_bat_2;A13 Cruiser Mk.III;;;;;;;;;;;;;x
ENG_armor_bat_3;A13 Cruiser Mk.IV;;;;;;;;;;;;;x
ENG_armor_bat_4;A15 Mk.VI Crusader Mk.II;;;;;;;;;;;;;x
ENG_armor_bat_5;A15 Mk.VI Crusader Mk.III;;;;;;;;;;;;;x
ENG_armor_bat_6;A23M/A27M Mk.IV/Mk.VIII Cromwell;;;;;;;;;;;;;x
ENG_armor_bat_7;A34 Comet Mk.I;;;;;;;;;;;;;x
ENG_armor_bat_8;FV4200 Centurion Mk.I;;;;;;;;;;;;;x45
ENG_armor_bat_9;FV4200 Centurion Mk.I;;;;;;;;;;;;;x
ENG_armor_bat_10;FV4200 Centurion Mk.II;;;;;;;;;;;;;x
ENG_armor_bat_11;FV4011 Centurion Mk.III;;;;;;;;;;;;;x
##################### Heavy Armor #################;;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_0;A11 Mark I Matilda Mk.I;;;;;;;;;;;;;x37
ENG_heavy_armor_brigade_1;A12 Mark II Matilda Mk.II;;;;;;;;;;;;;x38
ENG_heavy_armor_brigade_2;A13 Mark III Valentine;;;;;;;;;;;;;x40
ENG_heavy_armor_brigade_3;A22 Mark IV Churchill Mk.I;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_4;A22 Mark IV Churchill Mk.IV;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_5;A42 Mark IV Churchill Mk.VII;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_6;FV221 Caernarvon;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_7;FV221 Caernarvon;;;;;;;;;;;;;x
ENG_heavy_armor_brigade_8;FV214 Conqueror;;;;;;;;;;;;;x
##################### Super Heavy Armor #################;;;;;;;;;;;;;;x
ENG_super_heavy_armor_brigade_0;A43 Black Prince;;;;;;;;;;;;;x
ENG_super_heavy_armor_brigade_1;A39 Tortoise;;;;;;;;;;;;;x
ENG_super_heavy_armor_brigade_2;A39 Tortoise;;;;;;;;;;;;;x
##################### Special Purpose Armor #################;;;;;;;;;;;;;;x
ENG_amph_armour_brigade_0;Valentine DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_1;Valentine DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_2;Valentine DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_3;Valentine DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_4;Sherman DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_5;Sherman DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_6;Sherman DD;;;;;;;;;;;;;x
ENG_amph_armour_brigade_7;Sherman DD;;;;;;;;;;;;;x
##################### Infantry Tank #################;;;;;;;;;;;;;;x
ENG_infantry_tank_brigade_0;MkI Matilda I (A11);;;;;;;;;;;;;x
ENG_infantry_tank_brigade_1;Infantry Tank Mark II;;;;;;;;;;;;;x
ENG_infantry_tank_brigade_2;Mk III Valentine Infantry Tank;;;;;;;;;;;;;x
ENG_infantry_tank_brigade_3;Infantry Tank Mark IV Churchill;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
##################### Artillery #################;;;;;;;;;;;;;;x
ENG_artillery_brigade_0;75 mm Field Gun ;;;;;;;;;;;;;x
ENG_artillery_brigade_1;BL 60 pounder Field Gun ;;;;;;;;;;;;;x
ENG_artillery_brigade_2;QF 18 pounder ;;;;;;;;;;;;;x
ENG_artillery_brigade_3;QF 25 pounder Gun-Howitzer;;;;;;;;;;;;;x
ENG_artillery_brigade_4;BL 4.5 Inch Gun Mk.1 ;;;;;;;;;;;;;x
ENG_artillery_brigade_5;BL 5.5 Inch Gun Mk.1;;;;;;;;;;;;;x
ENG_artillery_brigade_6;BL 5.5 inch Gun Mk.2;;;;;;;;;;;;;x
##################### Medium Artillery #################;;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_0;QF 18 pounder Field Gun;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_1;BL 60 pounder Field Gun;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_2;6 inch 26 cwt Howitzer;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_3;QF 25 pounder Gun-Howitzer;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_4;BL 4.5 inch Medium Field Gun;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_5;BL 5.5 inch Medium Gun;;;;;;;;;;;;;x
ENG_medium_artillery_brigade_6;BL 7.2 inch Howitzer;;;;;;;;;;;;;x
##################### Heavy Artillery #################;;;;;;;;;;;;;;x
ENG_heavy_artillery_brigade_0;BL 6 inch Gun MK VIII ;;;;;;;;;;;;;x
ENG_heavy_artillery_brigade_1;BL 6 inch Gun MK XIX ;;;;;;;;;;;;;x
ENG_heavy_artillery_brigade_2;155 mm M1 Long Tom ;;;;;;;;;;;;;x
ENG_heavy_artillery_brigade_3;240 mm Howitzer M1 Black Dragon ;;;;;;;;;;;;;x
ENG_heavy_artillery_brigade_4;BL 7.2 Inch Howitzer Mk.6 ;;;;;;;;;;;;;x
##################### Rocket Artillery #################;;;;;;;;;;;;;;x
ENG_rocket_artillery_brigade_0;Land Mattress;;;;;;;;;;;;;x
##################### SP Rocket Artillery #################;;;;;;;;;;;;;;x
##################### SP Artillery #################;;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_0;18Pdr SP Birch;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_1;25Pdr SP Bishop;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_2;25Pdr SP Bishop;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_3;105mm SP Priest;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_4;25Pdr SP Sexton;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_5;25Pdr SP Sexton;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_6;155mm SP Gorilla;;;;;;;;;;;;;x
ENG_sp_artillery_brigade_7;FV433 Abbot;;;;;;;;;;;;;x
##################### Pack Artillery #################;;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_0;OBL 10Pdr Mountain Gun;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_1;OQF 3.7in Mountain Howitzer Mk.II;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_2;OQF 3.7in Mountain Howitzer Mk.III;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_3;75mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_4;75mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_5;75mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_6;95mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_7;95mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_8;95mm Pack Howitzer;;;;;;;;;;;;;x
ENG_pack_artillery_brigade_9;95mm Pack Howitzer;;;;;;;;;;;;;x
##################### Pack Artillery #################;;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_0;OQF 6Pdr Mk.II;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_1;OQF 6Pdr Mk.II;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_2;OQF 6Pdr Mk.III;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_3;OQF 6Pdr Mk.IV;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_4;OQF 6Pdr Mk.IV;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_5;OQF 6Pdr Mk.IV;;;;;;;;;;;;;x
ENG_airborne_artillery_brigade_6;OQF 6Pdr Mk.IV;;;;;;;;;;;;;x
##################### Railway Artillery #################;;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_0;BL 9.2inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_1;BL 9.2inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_2;BL 9.2inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_3;BL 9.2inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_4;BL 15inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_5;BL 15inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_6;BL 15inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_7;BL 15inch Howitzer;;;;;;;;;;;;;x
ENG_railway_artillery_brigade_8;BL 15inch Howitzer;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
##################### Anti-Tank #################;;;;;;;;;;;;;;x
ENG_anti_tank_brigade_0;Boys 0.55in;;;;;;;;;;;;;x
ENG_anti_tank_brigade_1;OQF 2Pdr Mk.IX;;;;;;;;;;;;;x
ENG_anti_tank_brigade_2;OQF 6Pdr Mk.II;;;;;;;;;;;;;x
ENG_anti_tank_brigade_3;OQF 6Pdr Mk.IV;;;;;;;;;;;;;x
ENG_anti_tank_brigade_4;OQF 17Pdr Mk.I Gun;;;;;;;;;;;;;x
ENG_anti_tank_brigade_5;OQF 17Pdr Mk.IV Gun;;;;;;;;;;;;;x
ENG_anti_tank_brigade_6;OQF 20Pdr. Mk.I Gun;;;;;;;;;;;;;x
ENG_anti_tank_brigade_7;L2 BAT;;;;;;;;;;;;;x
ENG_anti_tank_brigade_8;L4 MoBAT;;;;;;;;;;;;;x
##################### Heavy Anti-Tank #################;;;;;;;;;;;;;;x
ENG_heavy_anti_tank_brigade_0;2Pdr.OQF Mk.IX;;;;;;;;;;;;;x
ENG_heavy_anti_tank_brigade_1;6Pdr.OQF Mk.II;;;;;;;;;;;;;x
ENG_heavy_anti_tank_brigade_2;17Pdr. Gun;;;;;;;;;;;;;x
##################### Tank Destroyer #################;;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_0;2Pdr.Portee;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_1;6Pdr.Portee;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_2;AEC Mk I Deacon;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_3;3in SP Wolverine;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_4;17Pdr SP Archer;;;;;;;;;;;;;x
ENG_tank_destroyer_brigade_5;FV4101 Charioteer;;;;;;;;;;;;;x
##################### Medium Tank Destroyer #################;;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_0;3in Wolverine;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_1;3in Wolverine;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_2;17pdr Achilles;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_3;17pdr Achilles;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_4;3in Hellcat;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_5;90mm Jackson;;;;;;;;;;;;;x
ENG_medium_tank_destroyer_brigade_6;90mm Jackson;;;;;;;;;;;;;x
##################### Heavy Tank Destroyer #################;;;;;;;;;;;;;;x
##################### Assault Gun #################;;;;;;;;;;;;;;x
ENG_assault_gun_brigade_0;Experimental Assault Gun;;;;;;;;;;;;;x
ENG_assault_gun_brigade_1;TOG I;;;;;;;;;;;;;x
ENG_assault_gun_brigade_2;Centaur Mk.II;;;;;;;;;;;;;x
ENG_assault_gun_brigade_3;Churchill AVRE I;;;;;;;;;;;;;x
ENG_assault_gun_brigade_4;Churchill AVRE II;;;;;;;;;;;;;x
ENG_assault_gun_brigade_5;Churchill AVRE III;;;;;;;;;;;;;x
ENG_assault_gun_brigade_6;Churchill AVRE IV;;;;;;;;;;;;;x
##################### Heavy Assault Gun #################;;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
##################### Anti-Air #################;;;;;;;;;;;;;;x
ENG_anti_air_brigade_0;OQF 2Pdr Pom-Pom Mk.I;;;;;;;;;;;;;x
ENG_anti_air_brigade_1;OQF Oerlikon 20 mm cannon;;;;;;;;;;;;;x
ENG_anti_air_brigade_2;OQF 3in 20 cwt;;;;;;;;;;;;;x
ENG_anti_air_brigade_3;OQF 40mm Bofors Mk.III;;;;;;;;;;;;;x
ENG_anti_air_brigade_4;OQF 3.7in Mk.I;;;;;;;;;;;;;x
ENG_anti_air_brigade_5;OQF 3.7in Mk.II;;;;;;;;;;;;;x
ENG_anti_air_brigade_6;OQF 40mm L/70 Bofors Mk.II;;;;;;;;;;;;;x
ENG_anti_air_brigade_7;OQF 40mm L/70 Bofors Mk.III;;;;;;;;;;;;;x
##################### Heavy Anti-Air #################;;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_0;OQF 2Pdr Pom-Pom Mk.I;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_1;OQF 2Pdr Pom-Pom Mk.I;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_2;OQF 3in 20 cwt;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_3;OQF 40mm Bofors Mk.III;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_4;OQF 3.7in Mk.I;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_5;OQF 3.7in Mk.II;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_6;OQF 40mm L/70 Bofors Mk.II;;;;;;;;;;;;;x
ENG_heavy_anti_air_brigade_7;OQF 40mm L/70 Bofors Mk.III;;;;;;;;;;;;;x
##################### SP Anti-Air #################;;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_0;Crusader AA Mk.I;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_1;Crusader AA Mk.I;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_2;Crusader AA Mk.I;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_3;White Half-track AA;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_4;White Half-track AA;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_5;White Half-track AA;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_6;Crusader AA Mk.II;;;;;;;;;;;;;x
ENG_sp_anti_air_brigade_7;Crusader AA Mk.III;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
ENG_desertrats_brigade_0;Medium Mk.II;;;;;;;;;;;;;x
ENG_desertrats_brigade_1;Cruiser Tank Mk.I;;;;;;;;;;;;;x
ENG_desertrats_brigade_2;Mk.V A13 Covenanter Mk.III;;;;;;;;;;;;;x
ENG_desertrats_brigade_3;Mk.VI A15 Crusader Mk.III;;;;;;;;;;;;;x
ENG_desertrats_brigade_4;Mk.VIII A23M Cromwell;;;;;;;;;;;;;x
ENG_desertrats_brigade_5;A34 Comet;;;;;;;;;;;;;x
ENG_desertrats_brigade_6;Centurion Mk.I;;;;;;;;;;;;;x
ENG_desertrats_brigade_7;Centurion Mk.III;;;;;;;;;;;;;x
ENG_desertrats_brigade_8;Centurion Mk.V;;;;;;;;;;;;;x
################################################;;;;;;;;;;;;;;x
# ENG Custom Battle Commanders;;;;;;;;;;;;;;x
eng_battle_commander_montgomery;Montgomery;;;;;;;;;;;;;x
eng_battle_commander_montgomery_short;Montgomery;;;;;;;;;;;;;x
eng_battle_commander_auchinleck;Auchinleck;;;;;;;;;;;;;x
eng_battle_commander_auchinleck_short;Auchinleck;;;;;;;;;;;;;x
eng_battle_commander_wavell;Wavell;;;;;;;;;;;;;x
eng_battle_commander_wavell_short;Wavell;;;;;;;;;;;;;x
eng_battle_commander_tedder;Tedder;;;;;;;;;;;;;x
eng_battle_commander_tedder_short;Tedder;;;;;;;;;;;;;x
eng_battle_commander_carver;Carver;;;;;;;;;;;;;x
eng_battle_commander_carver_short;Carver;;;;;;;;;;;;;x
eng_battle_commander_brooke;Brooke;;;;;;;;;;;;;x
eng_battle_commander_brooke_short;Brooke;;;;;;;;;;;;;x
eng_battle_commander_portal;Portal;;;;;;;;;;;;;x
eng_battle_commander_portal_short;Portal;;;;;;;;;;;;;x
eng_battle_commander_mallory;Mallory;;;;;;;;;;;;;x
eng_battle_commander_mallory_short;Mallory;;;;;;;;;;;;;x
### ENG Leaders ###;;;;;;;;;;;;;;x
ENG_leader_brigade_0;Winston Churchill;;;;;;;;;;;;;x
ENG_battle_commander_brigade_0;Winston Churchill ;;;;;;;;;;;;;x
ENG_leader_brigade_1;Chiefs Of Staff;;;;;;;;;;;;;x
ENG_battle_commander_brigade_1;Chiefs Of Staff ;;;;;;;;;;;;;x
ENG_leader_brigade_2;Bernard Montgomery;;;;;;;;;;;;;x
ENG_battle_commander_brigade_2;Bernard Montgomery ;;;;;;;;;;;;;x
ENG_leader_brigade_3;RAF Fighter Command;;;;;;;;;;;;;x
ENG_battle_commander_brigade_3;RAF Fighter Command ;;;;;;;;;;;;;x
ENG_leader_brigade_4;RAF Bomber Command;;;;;;;;;;;;;x
ENG_battle_commander_brigade_4;RAF Bomber Command ;;;;;;;;;;;;;x
ENG_leader_brigade_5;RAF Coastal Command;;;;;;;;;;;;;x
ENG_battle_commander_brigade_5;RAF Coastal Command ;;;;;;;;;;;;;x
ENG_leader_brigade_6;British Army GHQ;;;;;;;;;;;;;x
ENG_battle_commander_brigade_6;British Army GHQ ;;;;;;;;;;;;;x
ENG_leader_brigade_7;Archibald Wavell, 1st Earl Wavell;;;;;;;;;;;;;x
ENG_battle_commander_brigade_7;Archibald Wavell, 1st Earl Wavell ;;;;;;;;;;;;;x
ENG_leader_brigade_8;Claude Auchinleck;;;;;;;;;;;;;x
ENG_leader_brigade_9;King George VI;;;;;;;;;;;;;x
ENG_leader_brigade_10;King George V;;;;;;;;;;;;;x
ENG_leader_brigade_11;King Edward VIII;;;;;;;;;;;;;x
ENG_leader_brigade_12;Royal Navy Command;;;;;;;;;;;;;x
ENG_leader_brigade_13;SHAEF;;;;;;;;;;;;;x
ENG_battle_commander_brigade_8;Claude Auchinleck ;;;;;;;;;;;;;x
ENG_battle_commander_brigade_9;Harold Alexander ;;;;;;;;;;;;;x
ENG_battle_commander_brigade_10;Alan Brooke ;;;;;;;;;;;;;x
ENG_battle_commander_brigade_11;William Slim, 1st Viscount Slim ;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_0;Christie T3;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_1;T4E1;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_2;M3 Lee;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_3;M3 Grant;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_4;M4A1 Sherman;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_5;M4/E8 Sherman;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_6;M26 Pershing;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_7;M46 Patton;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_8;M47 Patton II;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_9;M48 Patton II;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_10;M48A5 Patton II;;;;;;;;;;;;;x
ENG_lend_lease_armor_brigade_11;M48A5 Patton II;;;;;;;;;;;;;x
#EOF;;;;;;;;;;;;;x
